competition_id,mean,round_type_id,group_id,scramble_num,scramble,optimal_movecount,movecount_solution
AutotaloAnimeAdventureIII2024,8.6,d,B,3,UR0+ DR0+ DL5- UL1+ U1- R2- D5- L3- ALL1+ y2 U0+ R0+ D6+ L5+ ALL3+,8,DL5- R2+ D3+ ALL2+ y2 ul2- dl1- D6+ L5-
AutotaloAnimeAdventureIII2024,8.6,d,B,4,UR2+ DR1- DL1+ UL3+ U2- R1- D1+ L1+ ALL0+ y2 U1+ R5+ D1- L6+ ALL0+,9,DL1- UL4- U1+ y2 dr2- ur1+ D1+ R4- L6+ UR1-
AutotaloAnimeAdventureIII2024,8.6,d,B,5,UR5- DR3- DL6+ UL6+ U0+ R3+ D2- L1- ALL5- y2 U0+ R4+ D3+ L0+ ALL3+,9,UR5+ UL6- D1- L5- ALL4- y2 ul2+ ur3+ D1+ DR4-
AutotaloAnimeAdventureIII2024,8.6,f,A,1,UR5+ DR6+ DL1- UL4+ U1- R3- D5+ L2+ ALL3- y2 U3- R3+ D5- L4+ ALL6+,10,UR3- DR2+ UL5- R5+ ALL1- y2 dl1+ U3+ DL4- DR3- /2-
AutotaloAnimeAdventureIII2024,8.6,f,A,2,UR4+ DR1- DL2+ UL2- U1+ R5- D4+ L0+ ALL2+ y2 U1- R0+ D4+ L4+ ALL2-,9,UR3- DR5- R2- /2- ALL5- y2 ul1- U1+ DL4- /1-
AutotaloAnimeAdventureIII2024,8.6,f,A,3,UR3- DR1- DL3+ UL4+ U1+ R6+ D0+ L0+ ALL4- y2 U0+ R3+ D4+ L5+ ALL6+,9,DR2- UL2- L5- ur3+ y2 dr3+ D1+ R3- DL5- \2-
AutotaloAnimeAdventureIII2024,8.6,f,A,4,UR1- DR0+ DL0+ UL3+ U3- R5- D5- L3- ALL2- y2 U3- R1+ D1- L0+ ALL3+,7,UR1+ DR5+ ul5+ ALL5+ y2 D1+ R4- UR3+
AutotaloAnimeAdventureIII2024,8.6,f,A,5,UR1+ DR3+ DL2+ UL4+ U4- R4+ D6+ L6+ ALL1- y2 U0+ R3- D3- L4- ALL4-,8,DL1+ UL1- R4+ dl1- y2 dr2- L4+ DR3+ \3-
AvenidaChileXVI2024,8.6,2,A,1,UR4- DR6+ DL3+ UL1+ U5+ R1- D5- L3- ALL3+ y2 U2+ R2- D6+ L1+ ALL1+,9,UR3+ DR4- U5- L1- /2+ y2 D3+ UL1- DR3+ UR1-
AvenidaChileXVI2024,8.6,2,A,2,UR4- DR1- DL0+ UL0+ U2- R2+ D5- L4- ALL5+ y2 U4+ R4- D5+ L0+ ALL5-,9,UR2+ DR1+ DL5+ U4+ L1- \2- y2 R3- U4- DR5-
AvenidaChileXVI2024,8.6,2,A,3,UR0+ DR1- DL0+ UL4- U1- R1+ D6+ L4+ ALL2- y2 U0+ R0+ D1+ L5+ ALL1-,6,U5+ D5- dr3- y2 D1- L5- \1+
AvenidaChileXVI2024,8.6,2,A,4,UR4+ DR2+ DL3+ UL4- U1+ R6+ D4- L2+ ALL3- y2 U0+ R6+ D4- L3+ ALL3+,9,UL1- D1- /5- y2 dr5- ur5+ R2+ L3- DR4+ /1+
AvenidaChileXVI2024,8.6,2,A,5,UR1+ DR1+ DL6+ UL3- U5- R0+ D0+ L5- ALL5- y2 U3- R2+ D2+ L3+ ALL3+,10,UR1- DR1- DL6- UL4- ALL2- y2 R5- L1- DL2- UR3+ \2-
BASC58Berkeley2024,8.6,c,B,1,UR2- DR2- DL0+ UL6+ U3+ R2- D4- L6+ ALL3+ y2 U3- R3- D4- L3+ ALL5+,8,DR6- U5+ dr3+ ALL2+ y2 dr2+ L5+ DL4+ UR3+
BASC58Berkeley2024,8.6,c,B,2,UR3- DR5- DL5+ UL4- U2+ R5+ D1- L1- ALL6+ y2 U6+ R6+ D1+ L1+ ALL6+,8,UR3+ U2+ D1+ dr2+ y2 ul5- ur4+ DL1- UR6+
BASC58Berkeley2024,8.6,c,B,3,UR2+ DR4- DL0+ UL6+ U4- R5- D0+ L5- ALL3- y2 U5- R1- D0+ L2+ ALL5-,9,DR4+ UL1- U3- R3+ ALL2- y2 dr2- R4- L2- UR5+
BASC58Berkeley2024,8.6,c,B,4,UR2+ DR3- DL0+ UL0+ U1- R0+ D5- L1+ ALL2- y2 U5+ R6+ D1+ L1- ALL4-,9,DR4- UL1- R5+ /5+ ALL3+ y2 dr1- D1- UL1+ UR6+
BASC58Berkeley2024,8.6,c,B,5,UR0+ DR2- DL5- UL6+ U1+ R3- D4- L5- ALL4+ y2 U1- R0+ D4+ L5- ALL3+,9,UR5+ D1- L4+ y2 dr3+ D4+ UL1+ DL4+ /5+ \6+
BackToTriCities2024,8.6,f,A,1,UR6+ DR2- DL2- UL0+ U1+ R2+ D0+ L1+ ALL0+ y2 U5- R1+ D4- L1- ALL1+,9,UR5+ DR3+ DL1+ R2- \1- y2 D3+ R1- U5+ DL1+
BackToTriCities2024,8.6,f,A,2,UR1- DR5+ DL1- UL5+ U5- R2+ D5- L6+ ALL1- y2 U5- R0+ D0+ L5- ALL6+,7,UR6- DL1+ U5- L1+ /4+ y2 UL5+ \1-
BackToTriCities2024,8.6,f,A,3,UR4- DR5- DL1- UL2+ U2+ R2+ D4+ L0+ ALL2- y2 U4- R5+ D3+ L0+ ALL2+,9,DR3+ DL1- R4+ /2- \2- y2 dr2+ D3- R3+ UR4+
BackToTriCities2024,8.6,f,A,4,UR4- DR5- DL3+ UL5+ U3- R1- D5+ L0+ ALL4+ y2 U0+ R4- D5- L5- ALL5+,9,DR2- DL3- UL5- U5- D2+ dl4- ALL1+ y2 R4+ DL5+
BackToTriCities2024,8.6,f,A,5,UR4+ DR4- DL5+ UL3+ U1+ R3- D1- L2+ ALL4+ y2 U1+ R1- D5- L2- ALL4-,9,UR2+ UL2+ R1+ /4- y2 dr4- R1- UL2+ DR5+ UR3-
BacktoKostelec2025,8.6,d,B,1,UR1- DR0+ DL2+ UL2+ U3+ R1+ D0+ L1+ ALL5+ y2 U4- R6+ D4+ L6+ ALL0+,7,DL1- UL4- D1- \5+ y2 UL6+ DR4- UR2-
BacktoKostelec2025,8.6,d,B,2,UR5- DR5+ DL4+ UL5+ U4- R4- D2- L4- ALL5+ y2 U5+ R0+ D3+ L3+ ALL3-,9,UR4+ DL5- D2- dr4- ul1- /3- \1- y2 U5- DL3-
BacktoKostelec2025,8.6,d,B,3,UR5+ DR6+ DL4- UL1- U3+ R4- D3+ L5+ ALL1- y2 U5- R5- D3+ L1+ ALL4+,9,UR5+ D5- y2 ul4+ dl1+ dr2+ D2- DL1- UR5+ \5+
BacktoKostelec2025,8.6,d,B,4,UR4- DR2+ DL2+ UL3+ U4+ R4- D3+ L0+ ALL2+ y2 U3+ R2- D4+ L4- ALL5+,10,UR1+ DR5+ UL4- L1- ALL3+ y2 dl1+ D1- UL3- DL5- DR2+
BacktoKostelec2025,8.6,d,B,5,UR5- DR4+ DL4+ UL3- U2+ R1+ D4- L6+ ALL2- y2 U1- R0+ D5+ L4+ ALL1+,8,DL4- U6- L3- dl1+ /3- y2 dr5- UL1+ DL5-
BacktoSchoolBoquete2025,8.6,c,A,1,UR5+ DR3+ DL4- UL2+ U2- R3- D1- L3- ALL4+ y2 U5+ R5+ D6+ L6+ ALL0+,9,UR5- DL5+ D3- /3- ALL5+ y2 ul1- dl2+ DL6+ UR5-
BacktoSchoolBoquete2025,8.6,c,A,2,UR2+ DR5+ DL2+ UL2- U2+ R4- D4- L6+ ALL3- y2 U0+ R4+ D2- L4- ALL4+,9,DR3- U2- L6- ALL5- y2 ul2- R2- UL2+ DL2+ UR2-
BacktoSchoolBoquete2025,8.6,c,A,3,UR0+ DR6+ DL3+ UL4- U4+ R5+ D5+ L5- ALL0+ y2 U2+ R1- D5+ L2+ ALL1-,9,DL2- R1+ L4- /4- ALL5- y2 D4- U2- DL2- DR1+
BacktoSchoolBoquete2025,8.6,c,A,4,UR2+ DR5+ DL0+ UL3- U1+ R3+ D2+ L2+ ALL2+ y2 U1- R6+ D6+ L0+ ALL2+,9,DR4+ DL1+ R2- ur4+ \3+ y2 dr1+ U1+ DR6+ \3+
BacktoSchoolBoquete2025,8.6,c,A,5,UR2+ DR6+ DL4+ UL3+ U5+ R4+ D6+ L3- ALL4- y2 U2- R2- D5- L6+ ALL5-,7,DL4- U2+ dl2+ /1+ y2 L1+ DL5+ UR2+
BacktoSchoolColorado2024,8.6,f,A,1,UR2- DR3+ DL0+ UL1- U6+ R2- D3- L4+ ALL4+ y2 U6+ R5- D0+ L0+ ALL2+,8,UL3- R1+ dl1+ /3+ ALL1+ y2 dr3+ U1+ UR5+
BacktoSchoolColorado2024,8.6,f,A,2,UR5+ DR5+ DL2- UL1- U5+ R4- D3- L2+ ALL3+ y2 U4+ R0+ D2- L5- ALL6+,9,UR4+ UL1+ U2- R2+ \3- y2 ul1- D3- U4- DL5+
BacktoSchoolColorado2024,8.6,f,A,3,UR3- DR3- DL2+ UL5- U2+ R5+ D6+ L2+ ALL4+ y2 U0+ R3+ D4+ L1+ ALL6+,8,UR3+ DL5- UL3+ R2- L3+ y2 DL1- DR3- \2+
BacktoSchoolColorado2024,8.6,f,A,4,UR1+ DR2- DL5+ UL0+ U5+ R5- D2- L3+ ALL5+ y2 U3- R3+ D0+ L3+ ALL4+,9,UR6- DL1- L5+ \4+ y2 ur2+ R3- L6+ UL3+ ALL3-
BacktoSchoolColorado2024,8.6,f,A,5,UR6+ DR6+ DL6+ UL0+ U1- R2- D2+ L4- ALL2- y2 U4- R4- D5+ L4- ALL1-,9,UR5- DL2- R5- ALL1+ y2 ur3- U3+ UL1+ DL3+ DR4+
BangkokBigTimeinFarm2023,8.6,2,B,1,UR4+ DR2- DL5- UL4+ U3- R4- D4- L5+ ALL4- y2 U1+ R3- D1- L0+ ALL1- UL,9,DR2+ DL3- UL5- L4+ \4+ ALL5- y2 D1+ R4+ UR1-
BangkokBigTimeinFarm2023,8.6,2,B,2,UR6+ DR5+ DL4+ UL5+ U1+ R1+ D3+ L2+ ALL6+ y2 U3- R1- D1+ L5- ALL4- UR DL UL,8,L1+ dr2- \4+ y2 L4+ UL2+ DL1- UR1+ \6+
BangkokBigTimeinFarm2023,8.6,2,B,3,UR6+ DR2- DL6+ UL6+ U0+ R4- D6+ L4+ ALL4- y2 U4+ R1+ D0+ L0+ ALL3+ DR DL,8,DL1+ D1+ L5- dl1- /2- y2 R3+ UR4- /5+
BangkokBigTimeinFarm2023,8.6,2,B,4,UR6+ DR0+ DL6+ UL5- U1- R5- D6+ L5- ALL4- y2 U4+ R3- D3- L1+ ALL1- DR DL UL,9,UR4- UL4+ R3+ dr1- y2 U3- UL1- DR3+ /3- ALL6+
BangkokBigTimeinFarm2023,8.6,2,B,5,UR5- DR0+ DL2+ UL2+ U5+ R5+ D5- L5- ALL3+ y2 U4+ R4- D2- L1+ ALL2-,9,DL3+ UL2- \3- y2 dr2- D2+ R4+ U4- L1- /4+
BangkokBigTimeinFarm2023,8.6,2,C,1,UR2+ DR4- DL1+ UL0+ U2- R3- D6+ L2- ALL2- y2 U3+ R6+ D6+ L3+ ALL2- DR DL,8,DR4+ DL5+ R1+ L4- dl2- y2 dr5+ UL3- DR6+
BangkokBigTimeinFarm2023,8.6,2,C,2,UR3- DR5+ DL1- UL2+ U5+ R2+ D1- L4+ ALL1- y2 U2- R3+ D4+ L6+ ALL5- DR DL UL,9,UR4- D3- L5- y2 D4- U1- UL6+ UR3- /1+ \5-
BangkokBigTimeinFarm2023,8.6,2,C,3,UR1- DR4+ DL3+ UL3- U4- R1- D1+ L4- ALL6+ y2 U1- R2- D6+ L5- ALL5- UR DR DL,10,DR1+ UL4+ U4+ R3- D3+ ur3+ \1- y2 DL5+ DR1+ UR1+
BangkokBigTimeinFarm2023,8.6,2,C,4,UR2- DR0+ DL2+ UL3- U4- R6+ D5+ L0+ ALL0+ y2 U4+ R4- D0+ L2+ ALL1+ UR DR DL UL,9,UR4- UL1+ D5+ dl6- y2 R6+ UL2- UR2- /2- ALL3-
BangkokBigTimeinFarm2023,8.6,2,C,5,UR1+ DR5- DL5+ UL1+ U1- R1+ D0+ L1- ALL1+ y2 U1- R1- D3- L0+ ALL3- DL UL,7,UR1- DR5+ DL5- R1- y2 D3+ UR1+ ALL4+
BangkokCubeFestival2025,8.6,1,C,1,UR1- DR4+ DL0+ UL2- U1- R5+ D5- L4+ ALL5+ y2 U4- R5- D0+ L0+ ALL0+,8,UR3+ DR1+ U1+ L2- y2 dr2- U1- UR5+ \5-
BangkokCubeFestival2025,8.6,1,C,2,UR3+ DR3+ DL3+ UL3+ U5- R5- D4+ L2+ ALL0+ y2 U6+ R0+ D0+ L0+ ALL3-,7,UR1- DL4+ D2- /3+ y2 ul5+ dr2- U6+
BangkokCubeFestival2025,8.6,1,C,3,UR3+ DR6+ DL3- UL6+ U4- R3+ D4- L2- ALL2- y2 U4+ R3- D2+ L6+ ALL3-,10,DL1+ UL2- U3- /1+ y2 dl2+ ur5- L3+ UL3+ DR2- UR5+
BangkokCubeFestival2025,8.6,1,C,4,UR1- DR5+ DL3+ UL3+ U6+ R1+ D5- L1+ ALL2- y2 U4- R1+ D2- L1+ ALL5+,10,DR5- DL1+ UL4+ D1+ y2 D2- U2- UL1- DR4+ UR5- ALL5+
BangkokCubeFestival2025,8.6,1,C,5,UR1+ DR3- DL2- UL5- U2+ R1- D2+ L5+ ALL0+ y2 U0+ R3+ D1+ L4+ ALL1+,8,DR3+ UL2+ dr3- \1- y2 dr2- R2- L4- DR1-
BinghamtonSummer2025,8.6,f,A,1,UR0+ DR0+ DL5- UL5+ U6+ R1+ D5- L1- ALL1+ y2 U5- R5+ D0+ L4+ ALL5-,9,DR1- UL1+ D1- /1- y2 dr3+ U2+ UL4- UR5- /5+
BinghamtonSummer2025,8.6,f,A,2,UR2- DR2+ DL3- UL0+ U1+ R3+ D1+ L3- ALL3+ y2 U5- R0+ D1- L2+ ALL5-,9,U1+ R3- L6- ul2+ ALL4+ y2 ul3+ D1+ U5- UL2-
BinghamtonSummer2025,8.6,f,A,3,UR4- DR3+ DL4+ UL4+ U3- R4+ D4- L3+ ALL1+ y2 U0+ R5- D5- L1- ALL0+,9,DR3- UL1+ U2+ dr5+ ALL1- y2 ul1+ dr4+ L1+ DR5+
BinghamtonSummer2025,8.6,f,A,4,UR3- DR1+ DL5- UL3- U3+ R1+ D4+ L5+ ALL2- y2 U1+ R5+ D4+ L4+ ALL5+,8,UL3+ R1+ ALL5- y2 dr2+ L4- UL1- DL1+ DR5-
BinghamtonSummer2025,8.6,f,A,5,UR1+ DR0+ DL3+ UL0+ U5+ R0+ D3- L4- ALL2- y2 U1- R3- D5+ L5+ ALL3-,8,UR6- R5+ L1+ y2 D4+ U6+ UL5- DR3+ ALL1+
BridgeportSideEvents2019,8.6,2,A,1,UR5- DR3+ DL1- UL2- U3- R4- D3+ L0+ ALL6+ y2 U1+ R1- D0+ L6+ ALL1+ UR,10,UR1- DR5- U1- L3+ \5- y2 ul4- R1+ L5- UL1- \2+
BridgeportSideEvents2019,8.6,2,A,2,UR3+ DR1- DL5- UL5+ U6+ R3+ D4- L0+ ALL1- y2 U2+ R3+ D4+ L1+ ALL1+ DL UL,8,UR5- U3+ D2- \2- y2 dl5- U2- DL1- DR3-
BridgeportSideEvents2019,8.6,2,A,3,UR4+ DR5- DL5+ UL4+ U5+ R1+ D0+ L1- ALL3+ y2 U4+ R4- D4+ L1+ ALL3+ DR UL,7,U1- L4+ ur5+ y2 D1+ UL4+ DL5- UR4+
BridgeportSideEvents2019,8.6,2,A,4,UR3- DR2+ DL2+ UL3+ U2- R1+ D4- L4+ ALL6+ y2 U5- R5+ D4+ L5+ ALL6+ DR DL UL,8,UL2+ L1+ y2 dr3+ ur5+ D1- DL5- DR2+ UR5+
BridgeportSideEvents2019,8.6,2,A,5,UR5- DR2- DL3- UL1+ U2+ R3+ D6+ L2+ ALL4+ y2 U3- R1- D6+ L1- ALL3+,10,UR2+ R2+ D1- \1+ y2 dl1- dr5- R5+ UL3+ DL2- DR4-
BridgeportSideEvents2019,8.6,2,B,1,UR4+ DR4+ DL5+ UL2+ U4- R2+ D1- L5+ ALL5+ y2 U2- R4+ D6+ L6+ ALL5+ UR DL UL,8,DR2+ DL2+ UL2- y2 ul5+ dr4- R4- U2+ DL6+
BridgeportSideEvents2019,8.6,2,B,2,UR3+ DR5- DL4- UL3- U0+ R6+ D1+ L0+ ALL2+ y2 U1- R5- D5- L6+ ALL4- DL UL,8,DR4- L5- dr6- /3+ y2 U1+ L6+ DR5+ /3-
BridgeportSideEvents2019,8.6,2,B,3,UR6+ DR2- DL5+ UL2- U3- R5+ D4+ L3- ALL1- y2 U3+ R5+ D2- L1- ALL3+ UR DR,9,UR1- DR5+ R1- y2 D2+ U2+ L1+ UR5- /5- \3-
BridgeportSideEvents2019,8.6,2,B,4,UR1- DR4- DL1+ UL2+ U0+ R6+ D4+ L3+ ALL1+ y2 U6+ R4- D5- L0+ ALL2+ UR DR,9,UR1- DL1- L5- dl2- ALL3- y2 D5+ R2- UR6+ \4+
BridgeportSideEvents2019,8.6,2,B,5,UR2+ DR1- DL6+ UL1+ U3- R6+ D2+ L2- ALL6+ y2 U6+ R3- D5- L0+ ALL5- DL,9,DR5+ L5- dl2+ ALL5+ y2 D1- U3- DR6+ UR3- \4-
BristolAugust2025,8.6,f,A,1,UR2+ DR3- DL5- UL4+ U6+ R1+ D4- L5- ALL5+ y2 U5+ R1+ D4- L3- ALL0+,8,L6- /5+ y2 ul5+ dr2- U4- L1- DL4+ UR1-
BristolAugust2025,8.6,f,A,2,UR2+ DR4- DL2+ UL1- U1- R4+ D4+ L3- ALL1+ y2 U0+ R4+ D0+ L4- ALL5+,7,DR2- L2+ /6- \2+ y2 dl5- R4- L4+
BristolAugust2025,8.6,f,A,3,UR5+ DR2+ DL4+ UL0+ U3- R5- D0+ L5+ ALL1+ y2 U5+ R5+ D4- L3+ ALL2+,10,DR2- U2- D4- L3+ dl4- y2 R3+ U2- UL3- DR4+ ALL1-
BristolAugust2025,8.6,f,A,4,UR4+ DR2+ DL5+ UL2- U2- R1+ D0+ L0+ ALL4+ y2 U6+ R1- D6+ L6+ ALL0+,9,DR5+ L3- dr2- y2 ul1- ur1- R1+ U6+ DL6+ /4-
BristolAugust2025,8.6,f,A,5,UR5- DR6+ DL1- UL6+ U3+ R4+ D3- L4+ ALL1+ y2 U1+ R5- D5- L6+ ALL1+,9,UR5- U1+ D2- L3+ y2 dr2- U5+ DL6+ DR1- UR6+
BrizZonSideOpenII2025,8.6,2,C,1,UR3+ DR2- DL1+ UL2+ U4- R1+ D5+ L3- ALL3+ y2 U2+ R1+ D0+ L4+ ALL0+,9,UR2- U1+ D4- ul4- /2+ \1+ y2 R1- U2- L4-
BrizZonSideOpenII2025,8.6,2,C,2,UR5+ DR3+ DL2- UL5- U4- R4+ D3+ L6+ ALL4+ y2 U3- R1- D1+ L5+ ALL4-,9,UL4+ D4- L3- dl5+ /4- y2 D6+ DL5- DR2- UR3+
BrizZonSideOpenII2025,8.6,2,C,3,UR1+ DR3- DL4+ UL0+ U4- R4- D1- L1- ALL2+ y2 U3- R6+ D6+ L0+ ALL1-,8,UR3+ DR3+ DL3- \3+ y2 ul4- dr1- U3+ DR6+
BrizZonSideOpenII2025,8.6,2,C,4,UR3+ DR2+ DL5- UL1- U5- R3- D2- L4- ALL5- y2 U6+ R2+ D5- L4- ALL1+,9,DR2- DL5- UL3+ y2 dr5- D3- UL4+ DR4- UR2+ /6+
BrizZonSideOpenII2025,8.6,2,C,5,UR3+ DR3+ DL4- UL4- U3+ R1- D1+ L4+ ALL5+ y2 U0+ R3- D0+ L2+ ALL5+,8,UR6- UL4+ R1+ ul3+ y2 ul4+ dr3+ R3+ L2-
Burjassot2024,8.6,d,B,1,UR0+ DR4+ DL5+ UL1+ U4+ R5+ D6+ L1- ALL5- y2 U0+ R1- D6+ L6+ ALL1-,8,DR2+ DL5- U5- R1+ y2 dl1- R1+ DL6+ ALL4-
Burjassot2024,8.6,d,B,2,UR1+ DR4+ DL2+ UL1- U4- R5- D6+ L5+ ALL0+ y2 U4+ R4+ D5+ L5- ALL4-,9,UL6- U2- y2 ul1+ U2+ UL1+ DL4+ DR3+ UR5+ ALL4+
Burjassot2024,8.6,d,B,3,UR2- DR1- DL4- UL4+ U4- R0+ D4- L4+ ALL5+ y2 U0+ R5- D1- L0+ ALL5-,8,UR2+ DR1+ DL4- ur3+ y2 dl4- R4+ DR1+ ALL2-
Burjassot2024,8.6,d,B,4,UR0+ DR3+ DL4+ UL5+ U5- R0+ D2- L5- ALL1+ y2 U1- R6+ D3+ L2+ ALL3-,9,DR1- DL4- R2- /6- y2 D1- R5+ DL2- UR1+ \2+
Burjassot2024,8.6,d,B,5,UR2+ DR3- DL4+ UL1+ U5+ R4+ D4- L4- ALL1+ y2 U1- R0+ D3- L4+ ALL0+,9,UR6- DR3+ UL1- U1- ALL1- y2 ul4- D3+ U5+ UL4-
CAUaoCubo2025,8.6,c,A,1,UR4- DR5- DL6+ UL1+ U3- R2- D4- L5- ALL3- y2 U5+ R6+ D4- L3- ALL3-,9,UR4- DR3+ UL2- dr1- dl1- y2 U2+ UL5+ DL2- DR6+
CAUaoCubo2025,8.6,c,A,2,UR5- DR6+ DL3- UL1+ U3- R2- D6+ L5+ ALL3+ y2 U4+ R3- D0+ L4- ALL3+,8,UR1+ DL3+ UL6- ul6- y2 dl5+ R3+ L4- UL4-
CAUaoCubo2025,8.6,c,A,3,UR5+ DR1+ DL3+ UL2+ U5+ R5- D3- L2- ALL4- y2 U3+ R4- D4- L1+ ALL5+,9,DR1- L3- dr2+ y2 dr2- D4+ R4+ U3- L1- /3-
CAUaoCubo2025,8.6,c,A,4,UR1- DR0+ DL4- UL2- U3+ R1+ D5- L1+ ALL4+ y2 U1+ R1+ D1+ L4+ ALL4+,7,DL3- L4- dr2- y2 ul6+ L3- UL1- DR1-
CAUaoCubo2025,8.6,c,A,5,UR3+ DR0+ DL2+ UL4+ U5- R1+ D2- L2+ ALL6+ y2 U1- R1- D2- L4- ALL1+,10,UR2- R2- L4+ \1+ y2 ul1- dl3- D2+ L4+ UR1+ ALL4+
CaballerodelosMaresLima2024,8.6,c,C,1,UR3+ DR3+ DL5- UL4- U1+ R5+ D3- L5- ALL2- y2 U0+ R4- D1+ L5- ALL1-,8,R1+ D5+ L2+ /4- \3+ y2 L2- DL5- DR4+
CaballerodelosMaresLima2024,8.6,c,C,2,UR1+ DR5- DL1- UL2+ U4+ R1+ D6+ L1+ ALL4+ y2 U0+ R4- D2+ L6+ ALL5-,9,UR5- UL2- R4- ur1- dr1- y2 UL4- DL2- UR4+ \3+
CaballerodelosMaresLima2024,8.6,c,C,3,UR4- DR4+ DL5+ UL5+ U2+ R3+ D3+ L5- ALL3- y2 U0+ R5- D3+ L4- ALL0+,7,UR2+ UL5- R5- dl2- y2 DL4+ DR5+ ALL3-
CaballerodelosMaresLima2024,8.6,c,C,4,UR5+ DR6+ DL2+ UL1+ U5- R1+ D4+ L4+ ALL1- y2 U5- R6+ D5- L1- ALL4-,9,U1- L5+ /3+ y2 dl2+ R4+ L5+ UL5+ DL3+ DR2+
CaballerodelosMaresLima2024,8.6,c,C,5,UR5+ DR1+ DL4+ UL1+ U6+ R1+ D2- L4+ ALL1- y2 U5- R2- D3+ L3+ ALL4-,10,DR5+ D4+ L3+ dl1+ \4+ y2 ur2+ U3+ DL3- UR2+ \1+
CabanatuanSpeedcubingOpen2024,8.6,1,B,1,UR2+ DR4- DL5- UL4+ U3- R5+ D4+ L4- ALL5+ y2 U1+ R5+ D2- L3+ ALL5-,8,UR3- DL5+ dr6- y2 D4+ R5- UL1- DL2- \2+
CabanatuanSpeedcubingOpen2024,8.6,1,B,2,UR2- DR4+ DL1- UL5- U5- R5- D1+ L1+ ALL2+ y2 U3- R4+ D3- L3+ ALL5+,9,DR3+ DL5+ dr5- \4- ALL1- y2 U1+ UL2+ DL5- DR4-
CabanatuanSpeedcubingOpen2024,8.6,1,B,3,UR0+ DR0+ DL5+ UL5- U5+ R4- D5- L3+ ALL6+ y2 U6+ R1- D4- L0+ ALL4-,8,R4+ L3- ur4+ ALL2+ y2 dl5+ D3+ U6+ DR1+
CabanatuanSpeedcubingOpen2024,8.6,1,B,4,UR3- DR5+ DL6+ UL4- U6+ R4+ D4- L0+ ALL4- y2 U4- R2- D4- L6+ ALL1+,9,UR1+ DR5+ L2- dl2+ y2 UL4- DL2- DR6+ UR4- ALL5-
CabanatuanSpeedcubingOpen2024,8.6,1,B,5,UR3- DR3- DL5- UL4+ U5- R5+ D6+ L2- ALL3- y2 U4- R3- D5+ L0+ ALL6+,9,UR1+ UL3+ D2+ y2 dr2+ ur6+ R4+ DR5- UR4+ \3-
CalgarySideEvents2020,8.6,d,F,1,UR6+ DR0+ DL1+ UL2- U4+ R2+ D2+ L4+ ALL6+ y2 U5- R1- D4+ L6+ ALL2- UR DL UL,9,UR4+ DL3- y2 dl2+ D4- R1+ U5+ L6+ /2+ ALL2-
CalgarySideEvents2020,8.6,d,F,2,UR0+ DR1- DL2- UL2+ U3- R5+ D6+ L3+ ALL2+ y2 U4- R6+ D6+ L5- ALL3- UR DR,9,DR1+ DL4- UL1+ R5- ALL5- y2 dl3- U4+ L5+ DR6+
CalgarySideEvents2020,8.6,d,F,3,UR0+ DR5- DL6+ UL3- U3- R6+ D5+ L2- ALL2- y2 U3- R0+ D4- L5+ ALL2- DL,8,DL6- UL6- R1- L1- y2 dl3- D3- U3+ DL5-
CalgarySideEvents2020,8.6,d,F,4,UR2+ DR4+ DL0+ UL5+ U6+ R5+ D5- L4- ALL3- y2 U2- R5- D6+ L4+ ALL3+ UR DR DL,8,DR1+ UL1- /4+ ALL2- y2 ur5+ R5+ UL2+ DL6+
CalgarySideEvents2020,8.6,d,F,5,UR0+ DR3- DL5+ UL6+ U2+ R2- D5+ L5+ ALL4- y2 U5+ R5+ D3- L1+ ALL2+ UL,9,DR5+ UL4+ L4+ ALL3- y2 ul5- D4+ DL1- UR5- \3-
CanadianOpen2015,8.6,c,A,1,UR5- DR1+ DL2- UL1+ U4+ R4+ D1- L0+ ALL6+ y2 U2- R3- D3+ L1- ALL2- UR UL,8,D2+ L1+ /1+ y2 D6+ U2+ L1+ DR3+ /5+
CanadianOpen2015,8.6,c,A,2,UR2- DR4+ DL2+ UL2+ U3- R2- D4+ L5+ ALL2- y2 U1- R1- D5- L0+ ALL5- DL UL,8,UL3+ D2+ \1- y2 ul3- dr1+ D5+ UR1+ \4-
CanadianOpen2015,8.6,c,A,3,UR5- DR2- DL3+ UL0+ U5+ R2+ D2- L2- ALL1+ y2 U5+ R0+ D5- L0+ ALL4- UR DL,8,DR5+ D4- L1- y2 ul3- ur2+ UL5- DL5+ ALL5+
CanadianOpen2015,8.6,c,A,4,UR5- DR0+ DL5- UL4- U2+ R1- D5- L4+ ALL2+ y2 U1+ R4+ D1- L1+ ALL1- UL,10,UR5- DL3- R1- D1+ L4- y2 dl4+ R5- UL1- DR1+ /3-
CanadianOpen2015,8.6,c,A,5,UR5- DR5+ DL3- UL2+ U4- R6+ D1- L3- ALL4- y2 U2- R3+ D1- L2+ ALL5+ DR,9,UR5- DR1- L4+ ALL3- y2 dl2- L4+ UL2+ DL4+ DR3-
CelebesOpen2018,8.6,c,A,1,UR1+ DR3- DL0+ UL3- U1+ R4- D5- L2+ ALL5- y2 U3+ R4+ D3+ L6+ ALL6+ DR DL,9,DL1+ U1+ R6- D5- \1+ y2 R1- L3- DL3- UR3-
