competition_id,Ao5,round_type_id,group_id,scramble_num,scramble,optimal_tickcount,tickcount_solution
RGITCubeOpen2019,22.67,c,B,3,UR1- DR3- DL1+ UL1- U5+ R5+ D1+ L1- ALL2+ y2 U2+ R0+ D5+ L1- ALL1+ DL UL,21,DL1+ U3- R1- ul5- y2 dr1+ D4+ DL1+ DR2+ UR2- \1-
RGITCubeOpen2019,22.67,c,B,4,UR4- DR1+ DL4- UL4- U1- R1- D2+ L4+ ALL4+ y2 U1+ R1+ D0+ L3- ALL0+ UR DR DL,22,UR4+ DL1+ UL3+ U2+ ur3- ALL4- y2 ur1- L3+ UR1-
RGITCubeOpen2019,22.67,c,B,5,UR2- DR2+ DL1+ UL5- U4- R2- D5+ L4+ ALL1- y2 U0+ R1+ D2- L3+ ALL6+ UR DR DL UL,22,DR3+ DL1+ UL1- R1- y2 dl1- dr2+ R3- L3- DR2+ \5-
RiverHawkCubikon2024,22.67,f,A,1,UR2+ DR1+ DL3+ UL5+ U2+ R0+ D0+ L3- ALL3- y2 U6+ R4- D3- L4- ALL4-,24,DR1- DL3- U3+ R2- L2- ul3- /1+ y2 D1+ UL2+ DL2+ UR4+
RiverHawkCubikon2024,22.67,f,A,2,UR4+ DR2- DL5- UL5+ U1- R4+ D6+ L4+ ALL5- y2 U0+ R0+ D1+ L1+ ALL5+,21,UR4- DR1+ UL4- R3- y2 ul5+ dl1- DL1- ALL2+
RiverHawkCubikon2024,22.67,f,A,3,UR3+ DR1- DL2- UL0+ U2- R4- D6+ L4- ALL4- y2 U4- R1- D2- L5- ALL1-,23,DR2+ DL5- UL1- y2 ul4- dl1+ dr1+ UL4+ DL1+ DR1+ ALL3-
RiverHawkCubikon2024,22.67,f,A,4,UR1+ DR1- DL3- UL1+ U1- R3+ D1+ L3+ ALL2- y2 U3- R1+ D1- L5+ ALL4-,24,DR1+ UL1- R4- D2+ y2 D2+ L4+ UL3+ DR1- /2+ ALL4+
RiverHawkCubikon2024,22.67,f,A,5,UR1+ DR6+ DL6+ UL2- U1+ R5- D6+ L2+ ALL3+ y2 U1+ R2- D5- L4- ALL1+,21,DR2- DL4- L2- \2+ y2 dl2+ ur1+ R2+ UL1- DL5+
Rosario2024,22.67,f,A,1,UR0+ DR0+ DL3- UL0+ U0+ R1+ D6+ L5+ ALL5+ y2 U3+ R5+ D0+ L4- ALL5+,21,DR1- DL2- dr1+ y2 ul5+ dl2- ur1+ R2- L4+ UR3-
Rosario2024,22.67,f,A,2,UR2+ DR5+ DL5- UL4+ U1- R3- D4- L4+ ALL2- y2 U5+ R4- D0+ L4- ALL6+,29,DL4+ UL5+ U2+ R4- /5+ y2 L1+ UL3+ UR4+ /1+
Rosario2024,22.67,f,A,3,UR6+ DR2- DL4+ UL5+ U4- R2+ D0+ L6+ ALL5- y2 U5+ R4- D0+ L1- ALL2+,26,UR6- DL2- UL1- ur2+ ALL5- y2 ur2+ U3+ L1+ UR4+
Rosario2024,22.67,f,A,4,UR4+ DR6+ DL1+ UL2- U5- R5+ D2+ L2- ALL4- y2 U1- R1- D2- L2- ALL4-,21,DR4- UL3+ R1+ D5- y2 ul1- dr4- DL2+ UR1+
Rosario2024,22.67,f,A,5,UR4- DR3+ DL4- UL4+ U3+ R1+ D3- L2- ALL2+ y2 U1- R2- D1- L3+ ALL1+,20,DL4+ UL2- U1- ALL1- y2 ur2- U3+ UL4- DL1+ UR2+
RoskildebyNight2024,22.67,1,A,1,UR6+ DR2- DL3- UL3- U5- R1- D6+ L6+ ALL0+ y2 U2+ R1- D6+ L4+ ALL4+,21,DL1- UL1+ U1+ R3- dr2- y2 D4- R1+ UL2- DL2- /4+
RoskildebyNight2024,22.67,1,A,2,UR5- DR1+ DL0+ UL5+ U3+ R5- D4- L4- ALL2- y2 U4- R1+ D1- L3- ALL3-,19,UR3- D3+ L1- y2 dl4- D1+ R1- L1- UL4+ \1-
RoskildebyNight2024,22.67,1,A,3,UR5+ DR3+ DL0+ UL5- U1+ R4+ D4+ L5+ ALL1- y2 U2+ R4- D6+ L6+ ALL6+,28,U1- D5+ dl1- /5+ y2 dr2+ D4- R2+ UL4- DL2- UR2+
RoskildebyNight2024,22.67,1,A,4,UR1+ DR1+ DL4+ UL4- U6+ R3+ D2+ L1- ALL2+ y2 U5- R3+ D2- L5+ ALL2-,29,DL1+ U3- R5- D4+ /1+ y2 L3- UL2- DR2+ UR5- /3-
RoskildebyNight2024,22.67,1,A,5,UR1+ DR1+ DL1+ UL0+ U1- R5- D2+ L1- ALL1+ y2 U3- R1- D2- L3- ALL1-,19,R3+ D4- \2+ y2 ul2+ dr1+ U3+ L2+ DL1+ DR1+
SESISantos2024,22.67,c,B,1,UR6+ DR5+ DL3+ UL3+ U1+ R1+ D5+ L3+ ALL1+ y2 U0+ R0+ D5- L1+ ALL3+,23,UL2+ D1- L1+ dl1+ /5+ y2 ul2+ D5+ L1- /5-
SESISantos2024,22.67,c,B,2,UR0+ DR4+ DL2- UL6+ U0+ R2+ D5- L2- ALL1- y2 U5+ R5- D5- L3+ ALL2+,28,DR2+ UL2- U4- R4+ D1+ /3- y2 D2- DL3- DR2- UR5-
SESISantos2024,22.67,c,B,3,UR2- DR1+ DL3- UL1- U2+ R2- D2+ L3+ ALL6+ y2 U0+ R3+ D2+ L3- ALL5+,17,UL1+ R3+ dl2+ y2 dr4+ L2+ DL1+ DR3- ALL1+
SESISantos2024,22.67,c,B,4,UR3- DR4- DL4- UL0+ U4+ R5+ D5- L3+ ALL2- y2 U5+ R2+ D3- L3+ ALL3-,22,DL1+ U1- R2+ ur3- ul4- ALL1- y2 D3+ R2- U2- UL3-
SESISantos2024,22.67,c,B,5,UR3+ DR1- DL2+ UL2- U0+ R5+ D2+ L4- ALL3- y2 U0+ R0+ D2+ L2- ALL5-,23,UR1- DR2- R4- D1- L4+ \2+ y2 dl2+ ur3+ D2- L2+
SSL4Mora2017,22.67,f,A,1,UR0+ DR4- DL2+ UL3+ U1- R5+ D5+ L4+ ALL5+ y2 U1+ R0+ D0+ L2+ ALL3+ DR DL UL,21,DR1- DL2- U2- L5+ ul5+ y2 dl1- U1- L2- \2-
SSL4Mora2017,22.67,f,A,2,UR6+ DR1- DL1- UL2- U4+ R3+ D3- L3+ ALL1- y2 U1- R2+ D6+ L2- ALL3+ UR UL,24,UR4+ D5+ dl1- /3- \1- y2 D4+ R3- DL2+ UR1+
SSL4Mora2017,22.67,f,A,3,UR4+ DR6+ DL5+ UL3- U1+ R4+ D2+ L3- ALL3+ y2 U5+ R1- D4+ L1- ALL5- UR DL UL,25,DR1- U2- R1- L1+ /4- y2 ul5- D1- U2+ UL4+ DL3- UR1+
SSL4Mora2017,22.67,f,A,4,UR5+ DR2+ DL6+ UL4+ U2- R4- D5- L3- ALL2+ y2 U3+ R2+ D2+ L1- ALL0+ UR,23,UR3- DL3- UL4- ur3+ \2+ y2 ur2- U3- L1+ DR2-
SSL4Mora2017,22.67,f,A,5,UR6+ DR6+ DL6+ UL3+ U0+ R1+ D1+ L0+ ALL2+ y2 U3+ R1+ D1+ L2+ ALL0+ UR DR DL,20,DR1- UL3+ \3- y2 ul2+ dl1- L1+ UL3- DR1- \5-
SanMarcosOpen2023,22.67,d,B,1,UR1+ DR2+ DL3- UL4- U4+ R5+ D4+ L5+ ALL5+ y2 U0+ R4- D1+ L0+ ALL5- DR DL,21,UR3- DR2- UL2+ R3- D1- y2 dl2+ R5+ DR1- /2+
SanMarcosOpen2023,22.67,d,B,2,UR0+ DR1+ DL4+ UL5+ U5+ R0+ D3+ L5- ALL5- y2 U1+ R1+ D3- L2- ALL3- UR UL,20,DR1- DL4- U2+ D3- /2- y2 dl4+ D1+ DL2+ UR1-
SanMarcosOpen2023,22.67,d,B,3,UR1+ DR5+ DL4+ UL2+ U2- R1- D3- L4- ALL1+ y2 U2+ R2- D3- L5- ALL2- DR UL,23,DR5- DL1- UL1- dr1+ \3+ y2 D3+ R2+ L5- UL2-
SanMarcosOpen2023,22.67,d,B,4,UR0+ DR3- DL1- UL3+ U5- R5- D4- L1- ALL2+ y2 U2- R4+ D2- L5- ALL1+,24,DR4- U2+ L1- /3+ ALL2+ y2 ul1+ R4- U2+ L3+ DL2+
SanMarcosOpen2023,22.67,d,B,5,UR6+ DR5- DL1+ UL4+ U1- R2+ D6+ L6+ ALL0+ y2 U1- R3+ D0+ L3- ALL1+,25,DL2- UL3+ R3- ul4- /1- y2 ul1+ dl2+ dr3- R1- UL3+ UR2-
SantaFeCubingSpring2018,22.67,c,A,1,UR5+ DR1- DL3+ UL2- U1+ R0+ D1- L5- ALL2- y2 U3- R1- D0+ L0+ ALL1+ DR,21,UR4- DL1- L5+ ul2+ y2 ul2- dr1- U2+ UR1+ \3+
SantaFeCubingSpring2018,22.67,c,A,2,UR5- DR2+ DL1+ UL1+ U5+ R5+ D4- L1- ALL1- y2 U1+ R2- D1+ L0+ ALL4- DL,17,UR1- R1- D1+ L1- dr1- y2 dr5- D1- R2+ U1- /1- \2-
SantaFeCubingSpring2018,22.67,c,A,3,UR0+ DR3+ DL6+ UL2- U3+ R2- D3+ L2+ ALL5- y2 U1+ R5+ D0+ L1- ALL1+ UR,26,UR1- L6- \1- y2 dr4- ur3- R3- UL1+ UR2- /5+
SantaFeCubingSpring2018,22.67,c,A,4,UR4- DR1- DL5+ UL3+ U1+ R4- D6+ L0+ ALL4+ y2 U1- R2+ D4+ L6+ ALL6+,23,DR2- DL4+ R1- /1+ y2 R4- L1- UL1- DL4- UR2+ /3+
SantaFeCubingSpring2018,22.67,c,A,5,UR0+ DR2- DL1+ UL3+ U3- R4+ D1- L1- ALL1- y2 U1- R1- D0+ L6+ ALL6+ UR DR DL,24,DL1- UL2- U2+ R2- D3+ y2 ur2+ L6+ UR1+ ALL5+
SchwandorfOpen2018,22.67,c,A,1,UR0+ DR1- DL2+ UL1+ U1+ R2- D4+ L4+ ALL2+ y2 U4- R0+ D5+ L1- ALL4- UR UL,29,DL5- UL2- R3+ ALL5+ y2 ul3+ D5- U4+ L1+ \1+
SchwandorfOpen2018,22.67,c,A,2,UR3- DR5+ DL0+ UL6+ U5+ R6+ D1- L3- ALL3- y2 U1- R3+ D1+ L4- ALL6+ UR DR,21,UR4+ DL3- D1- y2 dl3- L1+ UL1+ DL2+ DR3- \3-
SchwandorfOpen2018,22.67,c,A,3,UR2- DR0+ DL2- UL6+ U2+ R3+ D4+ L4- ALL5- y2 U2+ R2+ D0+ L2- ALL0+ UR DR,20,UR1+ DR2- U5+ ur1- /4- \1- y2 D2- DL2+ UR2-
SchwandorfOpen2018,22.67,c,A,4,UR3- DR4- DL2- UL0+ U2- R3- D1+ L2+ ALL4+ y2 U1- R1+ D3+ L1+ ALL3- DR,24,UR5+ DR5+ dl1+ ul3+ ALL5+ y2 ul1+ UL1+ DL2- DR1-
SchwandorfOpen2018,22.67,c,A,5,UR0+ DR1+ DL4+ UL6+ U3+ R2- D3- L1+ ALL4+ y2 U2- R2- D1+ L2- ALL2- UR DR UL,23,UR3+ DR2- L1+ dr4+ \4+ y2 dr1+ L3+ DL1- UR2+ ALL2+
SiberiaOpen2020,22.67,c,A,1,UR6+ DR0+ DL1- UL1+ U2- R3- D5- L1+ ALL2+ y2 U5- R1+ D1+ L4+ ALL0+ UR,24,UR3- UL1- U1- D6- y2 dr2+ L3+ UL5+ DR1- ALL2+
SiberiaOpen2020,22.67,c,A,2,UR5- DR2+ DL2+ UL5- U4+ R3- D1+ L2+ ALL0+ y2 U3+ R3+ D2- L5+ ALL1+,26,UR5+ DR1- UL1+ R2+ D4- /1- y2 ul2- L5+ DL2+ UR3-
SiberiaOpen2020,22.67,c,A,3,UR3+ DR2- DL5+ UL5- U6+ R4+ D2+ L2- ALL5+ y2 U3- R1- D2+ L5- ALL2+ UR DR UL,31,DL4- UL4- R5- D1- L2- y2 ur2+ L5+ DR2- UR3+ /3-
SiberiaOpen2020,22.67,c,A,4,UR1+ DR5+ DL1- UL2+ U0+ R4- D3- L1- ALL1+ y2 U1+ R1- D4- L3- ALL4+ UR DR UL,17,UR3- DR1- R2+ ALL2+ y2 dl2- R1+ UL1- DL4+ /1+
SiberiaOpen2020,22.67,c,A,5,UR1- DR0+ DL1+ UL0+ U4+ R4+ D0+ L1- ALL5+ y2 U1+ R1- D2+ L1+ ALL3+ UR DR DL,18,UR3- D1- dl4+ y2 ul1+ dr3- D2- R1+ UL1- /2-
SideEventsBangaloreJan2024,22.67,d,A,1,UR4+ DR1+ DL2+ UL1+ U2- R1- D6+ L0+ ALL5- y2 U6+ R3- D2+ L0+ ALL1+,28,UR3- DR1- DL1- D5+ L2- \1+ ALL5- y2 dl2+ D2- U3+ UR3+
SideEventsBangaloreJan2024,22.67,d,A,2,UR1- DR5- DL3+ UL3+ U4+ R6+ D4- L5- ALL5- y2 U3- R3+ D1+ L1- ALL4-,30,DL6- UL6- L1- ul6- \1- y2 dl3+ R1- U3+ DL1+ DR2-
SideEventsBangaloreJan2024,22.67,d,A,3,UR3- DR4- DL5- UL0+ U3+ R6+ D3+ L1+ ALL2- y2 U0+ R1- D2+ L2- ALL2-,18,DR1+ DL5+ L1- dl3- ul1- y2 R1+ L4+ DL2-
SideEventsBangaloreJan2024,22.67,d,A,4,UR3- DR1+ DL2- UL3- U0+ R2+ D2+ L1- ALL5- y2 U4- R1+ D0+ L0+ ALL0+,20,UR1+ DR1- UL5+ L1+ ALL3+ y2 dl2- R1- U4+ /2+
SideEventsBangaloreJan2024,22.67,d,A,5,UR0+ DR5+ DL4+ UL5- U6+ R2+ D0+ L0+ ALL5- y2 U0+ R1- D3- L2- ALL1+,20,DR3+ U1- R2+ L1+ y2 ul3- dl1- DL2+ DR1+ \6+
SilesianMinxFest2025,22.67,f,A,1,UR4- DR6+ DL3+ UL2+ U4+ R3+ D2+ L4- ALL6+ y2 U6+ R6+ D5- L1- ALL1-,33,UR1- DR1+ UL1- R5- y2 ul3- dr5+ D5+ L1+ UR6+ \5+
SilesianMinxFest2025,22.67,f,A,2,UR4+ DR5- DL1+ UL0+ U6+ R4+ D6+ L2+ ALL3- y2 U1- R3- D5+ L4+ ALL3-,21,UR1- DL2- U3+ R2- L1- y2 ul1+ dr2- R3+ UL1+ DL5-
SilesianMinxFest2025,22.67,f,A,3,UR5- DR4- DL6+ UL5- U3- R5- D1- L0+ ALL3+ y2 U3+ R1- D2- L3+ ALL5-,18,UR2+ DL1- U1- ur3+ dr1- y2 R1- UL3- DR2+ \4+
SilesianMinxFest2025,22.67,f,A,4,UR5- DR0+ DL5- UL0+ U0+ R2- D3- L5- ALL6+ y2 U1- R4+ D5- L4- ALL5-,25,UR5+ DL2- R2+ D2- \1- y2 ul2+ D3- L3+ UL1+ DR4-
SilesianMinxFest2025,22.67,f,A,5,UR5+ DR5+ DL0+ UL5+ U3+ R4- D2- L3- ALL4- y2 U6+ R1+ D1- L6+ ALL5+,22,UR1+ DR3- UL2- R4- /3+ y2 ur1+ D1+ R1- UL6+
SpeedDaysKrasnik2017,22.67,d,B,1,UR2- DR1+ DL6+ UL0+ U0+ R1+ D6+ L5- ALL1+ y2 U2- R1+ D4+ L1- ALL2+ DR DL,20,UR2+ DL1- R2- ur5+ y2 D5- R1- U2+ DL1+ ALL1-
SpeedDaysKrasnik2017,22.67,d,B,2,UR2- DR2+ DL1+ UL1+ U4- R0+ D1- L1- ALL2- y2 U2+ R4+ D3+ L2+ ALL2- UR,19,DL1- U5+ D1- dr1+ ul2+ y2 D3- R4- UL2-
SpeedDaysKrasnik2017,22.67,d,B,3,UR1- DR3+ DL6+ UL1+ U5- R4+ D5+ L6+ ALL4+ y2 U2- R1+ D0+ L0+ ALL2- UR DR,20,UR4- DR2- UL1- U2- \2- y2 dr1- ur1- R1- U2+ /4+
SpeedDaysKrasnik2017,22.67,d,B,4,UR2- DR5+ DL0+ UL2+ U4+ R3+ D2- L5- ALL0+ y2 U3- R3+ D6+ L4- ALL5+ UR DL UL,28,UR4- DR3- R1+ L3+ ALL2- y2 D3- L1+ UL3+ DR3- /3- \2-
SpeedDaysKrasnik2017,22.67,d,B,5,UR6+ DR6+ DL2+ UL6+ U5+ R1+ D4- L1- ALL2- y2 U4- R4- D2+ L5- ALL4- UR,28,UR1- DL3- UL4- D1- /2+ y2 ul1+ ur4- D2- R4+ U1- UL5+
SydneyUltimateClockClash2023,22.67,e,B,1,UR3+ DR5- DL6+ UL2+ U0+ R1+ D3- L3- ALL1+ y2 U4+ R2- D4+ L3+ ALL1- UR DR,26,UR1- DR2+ UL4- L1- \2+ y2 D5- U2- DL3- DR4+ UR2-
SydneyUltimateClockClash2023,22.67,e,B,2,UR6+ DR1- DL2- UL2- U5- R4- D1+ L2- ALL4- y2 U2+ R0+ D3+ L5+ ALL1- UR DR DL UL,22,UR1- DL2+ UL2+ L2+ dl4- y2 dr1+ ur2- UL2- DL3- ALL3-
SydneyUltimateClockClash2023,22.67,e,B,3,UR0+ DR3+ DL2- UL4- U4+ R0+ D2- L4- ALL5- y2 U5- R5- D2- L2+ ALL6+ DL,22,DL1+ R3- L3- /3+ y2 ul1+ D2+ L2- UR5+ ALL2-
SydneyUltimateClockClash2023,22.67,e,B,4,UR5+ DR3+ DL0+ UL0+ U5- R5- D6+ L2- ALL5+ y2 U5- R1- D1- L4- ALL2- DR DL UL,22,DR3- DL2+ D4+ ALL2+ y2 ul1- L1- UL5+ DR1+ ALL3-
SydneyUltimateClockClash2023,22.67,e,B,5,UR5- DR2+ DL5+ UL0+ U5- R5+ D0+ L4- ALL3- y2 U1+ R6+ D3- L2+ ALL1- DL UL,24,DR2- DL1- U2- D4- ALL2+ y2 ul1- dr3+ R3+ U1+ UL2- DR3+
TallinnSpring2025,22.67,c,A,1,UR3+ DR5- DL1- UL5+ U4- R2- D2- L4- ALL1- y2 U3+ R0+ D0+ L1+ ALL2-,19,UR4- DR4- dr4+ ul2+ /1+ y2 ul1+ U2- UL1-
TallinnSpring2025,22.67,c,A,2,UR1+ DR6+ DL4- UL2- U1- R5+ D6+ L1+ ALL2+ y2 U4- R0+ D2+ L1+ ALL0+,21,DL4+ UL2+ L1- ul5- ALL2- y2 dr1- D1- U4+ DL1-
TallinnSpring2025,22.67,c,A,3,UR2+ DR4- DL5- UL6+ U2- R1- D6+ L2+ ALL2- y2 U3+ R4+ D5+ L2+ ALL3-,25,DL3+ UL6- R3+ ul2- y2 dr1- R1- U3- DL2- DR3- /1-
TallinnSpring2025,22.67,c,A,4,UR4+ DR1- DL1- UL1- U5- R4+ D0+ L1+ ALL6+ y2 U1+ R2- D5- L5- ALL2-,22,UR2+ DR3+ D1- L1+ y2 dr2+ L3+ DL2+ DR3+ UR1- /4+
TallinnSpring2025,22.67,c,A,5,UR2- DR4- DL1- UL1- U6+ R2- D6+ L0+ ALL5+ y2 U2+ R4- D4+ L0+ ALL2+,27,UR3- DR1- L2+ ul5- y2 dl1- dr4- R2- DR4- UR2- /3-
TheComplexKenya2023,22.67,f,A,1,UR6+ DR2- DL1+ UL2- U1+ R3+ D4+ L5- ALL3+ y2 U4- R4- D5- L3+ ALL0+ UR DR UL,33,UR5- DR2- DL1- L5- dl1+ /3+ y2 dl3- L4+ DL5+ UR4+
TheComplexKenya2023,22.67,f,A,2,UR5- DR4- DL1+ UL2+ U2- R1- D3- L2- ALL5- y2 U1- R3- D4- L2- ALL5- UR,22,UR5+ DR5- DL1- R2- ur2- y2 dl1- ur1- DL2+ DR2+ UR1+
TheComplexKenya2023,22.67,f,A,3,UR0+ DR6+ DL2+ UL4+ U4- R5- D3- L5- ALL1- y2 U1+ R0+ D0+ L5+ ALL3+ UR DL UL,19,DR1- DL1- D3- \1+ ALL2- y2 dl1+ L4- UL1- \5-
TheComplexKenya2023,22.67,f,A,4,UR1+ DR4- DL3- UL4+ U6+ R6+ D6+ L1- ALL0+ y2 U3- R1- D2- L3- ALL1+ DR DL,21,DR1+ U1+ R4- \1- y2 ul2+ dl3- ur3+ D2+ L1+ UL2+ UR1+
TheComplexKenya2023,22.67,f,A,5,UR6+ DR4+ DL3+ UL6+ U5- R5- D0+ L2- ALL3- y2 U0+ R4- D5- L0+ ALL2+ DR DL,25,UR2+ DR5+ UL3+ L2+ dl2- \2- y2 R1- DR5+ \3+
TivatOpen2025,22.67,c,A,1,UR3- DR1+ DL0+ UL3+ U4- R1+ D0+ L1- ALL1- y2 U5+ R3+ D5- L5+ ALL4-,24,DR1+ DL2- U4+ \1+ y2 dl1- dr1- D4- UL5- DR3- \2-
TivatOpen2025,22.67,c,A,2,UR2- DR4+ DL4+ UL3- U2- R2+ D4+ L2- ALL3+ y2 U3+ R4+ D3- L3- ALL2+,23,UR4- U1- L1+ ur3+ dl5+ y2 ur1- R1- DL3+ UR3- /1-
TivatOpen2025,22.67,c,A,3,UR1+ DR1- DL3+ UL3+ U4- R4+ D3- L5- ALL0+ y2 U1+ R4+ D3- L2+ ALL1-,23,DL1- R4- D2+ dr4+ /1- \2+ y2 D3+ R4- L1- UL1-
TivatOpen2025,22.67,c,A,4,UR2- DR2- DL3- UL6+ U5- R1+ D2+ L5- ALL1- y2 U3+ R0+ D4+ L6+ ALL4+,22,DR3+ UL1+ L1+ ur3- /5- y2 ur2+ U1- UL2- DL4-
TivatOpen2025,22.67,c,A,5,UR2- DR1+ DL4- UL1+ U1+ R4- D3+ L3- ALL0+ y2 U0+ R2- D0+ L1+ ALL1+,19,R5+ L6- ur2- \2- y2 R2+ L1- \1-
TroisRivieres2024,22.67,d,B,1,UR2- DR3- DL2+ UL5+ U4+ R6+ D3+ L5+ ALL4- y2 U3+ R0+ D2+ L6+ ALL5-,22,UR1- DL2- UL6- L4- /1- ALL2- y2 L1- UL3- DL2-
TroisRivieres2024,22.67,d,B,2,UR1- DR1+ DL6+ UL3- U5- R5+ D2- L3- ALL1+ y2 U5+ R5+ D2+ L2- ALL4-,25,UR3- DR2- D3- \3- y2 ur1+ U2- L2+ DR2- UR3- /1+ ALL3-
TroisRivieres2024,22.67,d,B,3,UR3- DR2+ DL5+ UL3- U6+ R3+ D1- L2- ALL4+ y2 U2- R2+ D2+ L3- ALL1-,21,DR2- D4- \5- y2 dl3+ L1+ UL2+ DR2- ALL2-
TroisRivieres2024,22.67,d,B,4,UR1- DR2- DL1- UL5+ U0+ R6+ D4+ L4- ALL4- y2 U0+ R2- D5- L3+ ALL3-,22,DR1- U4- R2- dr5+ \1- y2 D4- R2+ DL3-
TroisRivieres2024,22.67,d,B,5,UR4- DR2- DL2- UL2+ U2- R4- D0+ L2- ALL3+ y2 U4+ R3+ D1+ L1- ALL0+,24,UR4+ DR6- D2- L2+ /1+ y2 U3- DL1+ DR2- UR1- \2-
TrondheimSommerkubing2025,22.67,1,B,1,UR6+ DR0+ DL5- UL1- U4+ R6+ D4- L5+ ALL1- y2 U6+ R6+ D4+ L2- ALL0+,24,UL1+ U2+ D3- dl2+ y2 dr3- R2- U4+ UL2+ DR4- /1+
TrondheimSommerkubing2025,22.67,1,B,2,UR1- DR2+ DL3+ UL6+ U4+ R6+ D1- L3+ ALL5- y2 U6+ R4- D0+ L1- ALL4-,24,UR3+ R2+ D4- ur3+ ALL3+ y2 L1- UL2+ UR4+ \2-
TrondheimSommerkubing2025,22.67,1,B,3,UR1+ DR1+ DL3+ UL4- U2+ R3- D4- L1- ALL4+ y2 U4+ R3+ D4- L0+ ALL3+,19,UR1+ UL2+ U2- y2 ul3- dr2- D4+ U1- UR3- \1-
TrondheimSommerkubing2025,22.67,1,B,4,UR3- DR1+ DL3- UL4+ U4+ R4- D0+ L3- ALL1- y2 U2- R0+ D0+ L3- ALL4-,20,UR5- DL2+ R1- ur3- y2 dl3- L1+ UL2+ /2- \1-
TrondheimSommerkubing2025,22.67,1,B,5,UR5+ DR2- DL3+ UL5+ U1+ R0+ D5- L4+ ALL5- y2 U0+ R3+ D4+ L2- ALL2+,27,DR1+ U1+ R4- D3+ \5+ y2 ul1- dl5- L3+ DL1- DR3-
VantaaOpen2019,22.67,f,A,1,UR4- DR4+ DL2+ UL6+ U6+ R5- D3+ L2- ALL4+ y2 U0+ R0+ D1+ L1+ ALL2- UR UL,22,UR4+ DR1+ DL2+ L4+ /1- y2 ul4- DL1- \5+
VantaaOpen2019,22.67,f,A,2,UR2- DR2+ DL5- UL5- U5- R1- D4+ L1- ALL4+ y2 U0+ R3- D1- L6+ ALL3+ DR UL,22,DL1- R1+ ur5+ dr4+ y2 ur1- L4- UL2- DR1+ UR2+ \1-
VantaaOpen2019,22.67,f,A,3,UR1+ DR3+ DL3- UL5- U0+ R4+ D2- L3+ ALL0+ y2 U3+ R2- D3+ L1- ALL5- DR DL UL,27,UL4+ R4+ D2+ L1+ y2 R3- UL1+ DR3- UR4- \3- ALL2+
VantaaOpen2019,22.67,f,A,4,UR5+ DR3- DL4+ UL1+ U0+ R6+ D2+ L2- ALL0+ y2 U3+ R1+ D2+ L4+ ALL5+ DL,24,UR4+ DL3- U2+ ur2+ dr1+ ALL5+ y2 ur2+ UL3- DL1- DR1-
VantaaOpen2019,22.67,f,A,5,UR0+ DR6+ DL1- UL1- U3- R6+ D1- L1+ ALL2- y2 U3+ R1+ D0+ L2- ALL3-,22,DL1+ U4+ D5- ul4- ALL1- y2 ur2+ U2- L2+ UR1-
VolcanoinPuebla2023,22.67,d,B,1,UR5+ DR3+ DL3- UL4- U2- R5+ D0+ L5+ ALL1- y2 U2+ R1- D4- L6+ ALL1+ UR DL,22,UR1- UL2+ dl3+ y2 ul3+ D1- R1+ U3- UL1+ DL5+ \2+
VolcanoinPuebla2023,22.67,d,B,2,UR0+ DR4+ DL2+ UL5- U3+ R1- D4- L0+ ALL1+ y2 U4+ R2- D3+ L3+ ALL1+ DR UL,23,UR3- DL2- UL5+ y2 ur4- D3- R2+ U1- UL3-
VolcanoinPuebla2023,22.67,d,B,3,UR2- DR2+ DL3- UL2- U4- R5+ D1- L6+ ALL4+ y2 U4+ R4+ D3- L4- ALL5+ DR,23,UR2- DL1+ UL2- R3- D1+ y2 ul1+ dr3+ ur1+ L1+ DL3+ UR4- /1+
VolcanoinPuebla2023,22.67,d,B,4,UR4- DR4+ DL1- UL2+ U1+ R1+ D4- L2+ ALL4- y2 U2- R4- D1- L1- ALL0+,21,DR1- DL3- U1+ D5+ ul1+ y2 ur1- R2+ DL1+ UR2+ /4+
VolcanoinPuebla2023,22.67,d,B,5,UR6+ DR2+ DL5- UL4+ U1- R6+ D4+ L1+ ALL2+ y2 U1+ R3- D6+ L3- ALL0+ DR DL,26,DR1- U3+ R1- \4+ y2 dl6+ dr2- U1- DL3+ DR3+ \2+
WideBayCubing2024,22.67,d,B,1,UR1+ DR1- DL4+ UL4+ U4- R2- D4- L5+ ALL1+ y2 U3+ R3- D1- L2- ALL2-,21,DR1+ UL1- R1+ dr3+ dl1+ \3+ y2 R2+ L5+ UL3- DR1+
WideBayCubing2024,22.67,d,B,2,UR5- DR2- DL4+ UL3+ U2+ R5+ D1+ L5+ ALL1+ y2 U2+ R2+ D6+ L1- ALL5-,26,DR2+ D5- dl1+ y2 dl3- D4- U2- L1+ DR2- /6+
WideBayCubing2024,22.67,d,B,3,UR5- DR1+ DL2+ UL3- U3+ R6+ D6+ L3+ ALL1- y2 U5+ R1- D6+ L4- ALL3-,31,UR5- DR3+ UL2- dr4+ y2 dl3- D2+ R1+ U5- DL4+ /2-
WideBayCubing2024,22.67,d,B,4,UR1- DR4+ DL0+ UL2- U3- R3+ D1- L1+ ALL4- y2 U1+ R1+ D1+ L1- ALL4-,19,UR3- DR3- UL1+ U4- y2 dr4+ D2- DL1+ UR1-
