competition_id,Ao5,round_type_id,group_id,scramble_num,scramble,optimal_movecount,movecount_solution
Cube4funBelzyceMultiEvents2023,8.67,f,A,4,UR2+ DR1- DL0+ UL2+ U5+ R3+ D1- L4- ALL5- y2 U3+ R6+ D1+ L1+ ALL4+ DL,9,DL2+ U3+ R4- dr4- \2+ y2 U3+ DL1- UR6+ ALL1+
Cube4funBelzyceMultiEvents2023,8.67,f,A,5,UR3+ DR4- DL1- UL5- U6+ R1+ D5+ L6+ ALL4- y2 U2- R0+ D5- L4+ ALL6+ UR DR DL,8,UL4- L4+ dl2+ /3+ y2 L1+ UL2+ DL5+ /1+
Cube4funLeagueXRzeszow2022,8.67,2,A,1,UR3- DR5+ DL4+ UL1- U3- R3+ D4- L2- ALL0+ y2 U3- R3- D4+ L3- ALL1+ DR,9,UR5- DL1- D4- /1- y2 dr1- ur6+ D5+ UL3+ DR3+
Cube4funLeagueXRzeszow2022,8.67,2,A,2,UR3- DR1+ DL4- UL2+ U0+ R0+ D1+ L2+ ALL5+ y2 U3+ R2- D0+ L0+ ALL4+ UR DR DL,8,DR2+ U1+ \3- ALL4- y2 ul1+ ur3- U5- UR2+
Cube4funLeagueXRzeszow2022,8.67,2,A,3,UR2+ DR2- DL6+ UL5+ U2+ R6+ D2- L2+ ALL3+ y2 U0+ R0+ D1- L1+ ALL1- DR DL,9,UR2+ DL2- UL1+ R4+ dr6- ul1- \4+ y2 D2+ DL1-
Cube4funLeagueXRzeszow2022,8.67,2,A,4,UR1- DR1+ DL2- UL0+ U5- R1+ D4- L0+ ALL2- y2 U3- R4+ D4+ L5+ ALL5+ DL,9,UR6- DR5+ L2+ \2+ ALL3- y2 ur6+ L4+ UL3+ DR4-
Cube4funLeagueXRzeszow2022,8.67,2,A,5,UR5+ DR1+ DL2+ UL1+ U4+ R3+ D3- L4+ ALL1- y2 U0+ R3+ D0+ L1- ALL5+ UR DR,8,U2+ R3+ L5+ ur3- /1+ y2 R3- L1+ /5-
Cube4funLublinonWEII2024,8.67,d,B,1,UR4- DR3- DL1+ UL5+ U1+ R5- D3- L3+ ALL5- y2 U2+ R2+ D3+ L1+ ALL5+,9,DL5+ UL2- dr3+ ul2- ALL6- y2 U2- DL1- DR2- /4+
Cube4funLublinonWEII2024,8.67,d,B,2,UR5+ DR0+ DL1- UL6+ U2- R1- D0+ L1- ALL2+ y2 U2+ R1- D2+ L0+ ALL5+,8,UR4- DL1+ UL5- y2 dr1- D2- U3- UR1+ ALL3-
Cube4funLublinonWEII2024,8.67,d,B,3,UR5- DR5- DL0+ UL2+ U4- R1+ D0+ L5- ALL6+ y2 U3+ R2+ D2+ L3- ALL1+,10,UR4+ DR5+ UL3+ dr2- y2 dl3+ D2- L4+ UL1- UR2- ALL5+
Cube4funLublinonWEII2024,8.67,d,B,4,UR4+ DR0+ DL4+ UL1- U1+ R2+ D3- L3- ALL4- y2 U3- R6+ D3- L1+ ALL4-,9,UR4- R2- D1- dr5- y2 ul1- dl1- L1- DR3+ UR3+
Cube4funLublinonWEII2024,8.67,d,B,5,UR6+ DR0+ DL1+ UL4+ U3- R6+ D5+ L4- ALL5+ y2 U6+ R1+ D1+ L4- ALL1-,8,DL6- UL5+ ur2+ dr3- \6- y2 U6+ L4+ DR1-
Cube4funinBelchatow2025,8.67,d,B,1,UR4+ DR1+ DL0+ UL4- U0+ R1- D2- L5- ALL2- y2 U4- R3+ D1- L0+ ALL6+,8,DR4- DL5+ L4+ \4+ y2 ur3+ U4- DR1+ UR4-
Cube4funinBelchatow2025,8.67,d,B,2,UR5- DR1- DL0+ UL5+ U3- R5- D1+ L3- ALL5- y2 U6+ R3- D5- L3+ ALL0+,9,UR5+ UL2- R6- ul2+ ALL5+ y2 D4- U3+ DL3- UR3+
Cube4funinBelchatow2025,8.67,d,B,3,UR1+ DR2+ DL0+ UL1- U3- R1+ D1- L1+ ALL4+ y2 U4- R0+ D1+ L5+ ALL5+,8,UR3+ DR1- R6- y2 ur2- D1- L3+ UL4+ \1+
Cube4funinBelchatow2025,8.67,d,B,4,UR0+ DR0+ DL0+ UL3- U4+ R1- D3- L1+ ALL1- y2 U3+ R4- D3- L3- ALL5-,9,DL3+ UL1- R1+ y2 dl4+ R1+ U3- L3+ DR3+ ALL4+
Cube4funinBelchatow2025,8.67,d,B,5,UR1+ DR2+ DL3+ UL1+ U2+ R1+ D5+ L5+ ALL1+ y2 U4+ R3- D5+ L4- ALL2-,10,UR4- DL2+ L1+ dl5- ul3- y2 U4- DL4+ DR3+ /2- \1-
Cube4funinWarsaw2024,8.67,f,A,1,UR4- DR1+ DL6+ UL2+ U1+ R0+ D6+ L3- ALL2+ y2 U3+ R2- D6+ L3+ ALL3-,10,UR3+ DL1- UL2- L2- dl3- ul1+ \5+ y2 D6+ R2+ UL3-
Cube4funinWarsaw2024,8.67,f,A,2,UR2- DR1- DL3- UL4- U3+ R4- D4+ L4+ ALL1- y2 U5+ R2+ D2+ L3+ ALL5-,9,UL3+ R5- ur2- ALL4- y2 U2- UL2- DL1- DR1- UR1-
Cube4funinWarsaw2024,8.67,f,A,3,UR4+ DR1- DL3+ UL4+ U4- R2- D3+ L5- ALL1+ y2 U1+ R0+ D0+ L1+ ALL2-,8,UR2- UL2- R1+ D5- dr2+ \3+ y2 ur1+ UL1-
Cube4funinWarsaw2024,8.67,f,A,4,UR1+ DR5+ DL1- UL3- U1- R6+ D6+ L1+ ALL4- y2 U0+ R4- D1+ L3+ ALL5+,8,UL3+ D2+ ALL3- y2 dr1- ur5- R5+ L3- DR1-
Cube4funinWarsaw2024,8.67,f,A,5,UR2- DR2- DL5- UL3- U2+ R1+ D1+ L2- ALL3+ y2 U4- R4+ D5+ L0+ ALL5+,9,UR3+ D6- L2- y2 dl1+ dr1- R1+ U4+ DR5- \2+
CubeFactoryBrzeziny2024,8.67,2,B,1,UR2+ DR4- DL0+ UL4+ U6+ R4- D5- L3+ ALL1+ y2 U6+ R2+ D0+ L4+ ALL0+,9,UR6- DL1- UL6- D2- y2 ul1+ ur4+ UL4- UR2- ALL1+
CubeFactoryBrzeziny2024,8.67,2,B,2,UR2+ DR2- DL1+ UL0+ U1- R3+ D4+ L1- ALL1+ y2 U1+ R3- D2+ L6+ ALL0+,8,DR3- U1- ur3- y2 dr2- UL1- DL5- DR3+ /1-
CubeFactoryBrzeziny2024,8.67,2,B,3,UR1- DR6+ DL2- UL5+ U2- R3- D4- L1- ALL2+ y2 U4- R1- D1+ L6+ ALL3+,9,UL2- R2- dr1- ul6- \1- y2 R2- L6+ DR1- UR4+
CubeFactoryBrzeziny2024,8.67,2,B,4,UR4+ DR0+ DL2+ UL4- U0+ R2- D1- L3+ ALL1+ y2 U2- R2- D6+ L3+ ALL3+,8,DL1- R2- y2 ul3+ L3+ UL6+ DR6+ UR4- /2+
CubeFactoryBrzeziny2024,8.67,2,B,5,UR3- DR5- DL5+ UL2- U1+ R4- D1- L2- ALL3+ y2 U1- R1+ D0+ L1- ALL0+,9,DL1+ UL2- U6- /5- \4- y2 ul2+ dl1- R1- UL1+
CubeFactoryLeagueFinal2019,8.67,d,B,1,UR3+ DR6+ DL1+ UL3- U6+ R6+ D1- L0+ ALL2+ y2 U0+ R1+ D4+ L0+ ALL3-,8,UR3+ DR6- UL3+ L1- \5+ y2 dr1- R3+ DR4-
CubeFactoryLeagueFinal2019,8.67,d,B,2,UR5+ DR0+ DL0+ UL6+ U4- R1+ D1- L0+ ALL5- y2 U0+ R3- D6+ L1- ALL4- UL,9,DL1+ UL5+ R6- ur2- y2 dr5- D2+ DL1+ DR3+ \1+
CubeFactoryLeagueFinal2019,8.67,d,B,3,UR4+ DR6+ DL5+ UL6+ U4- R6+ D5- L0+ ALL4- y2 U4- R5- D3- L2- ALL4+ UR,10,UR2+ DR6- UL1+ U3+ ur2- y2 dl5- UL2+ DR3+ UR2+ /4-
CubeFactoryLeagueFinal2019,8.67,d,B,4,UR4+ DR5+ DL2- UL5+ U0+ R5+ D5- L5+ ALL2+ y2 U1- R2+ D2+ L1+ ALL2- DR,9,DR2- DL4+ U3+ y2 dl5- ur3- U1+ L1- DR2- /4-
CubeFactoryLeagueFinal2019,8.67,d,B,5,UR5- DR5+ DL0+ UL2- U3+ R5- D5- L0+ ALL0+ y2 U1+ R1+ D4- L4+ ALL1- UR DL,8,UR5+ UL2+ U3- ul4+ /1+ y2 D4+ L4- UR1-
CubeXSummerOpenBangalore2025,8.67,c,A,1,UR3- DR4+ DL6+ UL1+ U6+ R0+ D1- L0+ ALL1+ y2 U3+ R5- D2- L3+ ALL4+,10,DL3- UL4- R1- D6- y2 ul1- ur5+ R3+ UL3- DR2+ \3+
CubeXSummerOpenBangalore2025,8.67,c,A,2,UR6+ DR1- DL3+ UL6+ U2- R1+ D5+ L5- ALL3- y2 U2- R5+ D6+ L1- ALL3-,9,UR4- DL5+ UL6- R2- L3- y2 ul1- UL2+ DL1- DR5-
CubeXSummerOpenBangalore2025,8.67,c,A,3,UR1+ DR4+ DL0+ UL4+ U3+ R4- D5+ L4+ ALL1- y2 U5+ R6+ D5- L4+ ALL0+,9,UL4+ R1- D3+ dr3+ /1- y2 L2+ UL1+ DL5+ UR6+
CubeXSummerOpenBangalore2025,8.67,c,A,4,UR0+ DR5+ DL0+ UL0+ U4+ R3+ D2+ L4+ ALL5+ y2 U4+ R3- D6+ L4- ALL0+,8,DR4+ UL4- D1+ y2 D2+ U5+ DL4+ UR3+ \5-
CubeXSummerOpenBangalore2025,8.67,c,A,5,UR3+ DR0+ DL5+ UL1+ U1- R6+ D2- L3- ALL5+ y2 U6+ R2- D0+ L6+ ALL3+,8,DL3- U3- R3+ dr1+ y2 dr5+ R2+ UL6+ /2-
CubeandoenElCuboZ2025,8.67,c,B,1,UR5- DR5+ DL0+ UL0+ U1+ R1- D3- L5+ ALL3+ y2 U6+ R2- D4- L0+ ALL4-,9,DR1+ DL3- U4+ L2- \5- y2 ur6+ D2+ U6+ DR2+
CubeandoenElCuboZ2025,8.67,c,B,2,UR2+ DR5+ DL3+ UL2- U0+ R1- D5+ L3+ ALL0+ y2 U0+ R3- D2- L5+ ALL6+,9,R6- D1- L4- dl2+ /6- y2 dl4- L4- DL1- DR3+
CubeandoenElCuboZ2025,8.67,c,B,3,UR4+ DR4- DL2- UL1- U4+ R3- D1- L2+ ALL5+ y2 U3+ R1+ D5- L5+ ALL1-,10,UR4+ DR1- UL1+ D4- dl4- y2 R1+ U3- DL5- DR2- ALL6+
CubeandoenElCuboZ2025,8.67,c,B,4,UR5- DR6+ DL1- UL0+ U0+ R0+ D1+ L1+ ALL3- y2 U2- R3+ D2+ L5+ ALL4+,8,UR5+ DR6- ur2+ y2 D1+ U2+ L5- DR3- ALL5+
CubeandoenElCuboZ2025,8.67,c,B,5,UR2+ DR1+ DL1+ UL0+ U4- R0+ D6+ L3- ALL3+ y2 U3+ R2- D2+ L0+ ALL3+,8,DR3- UL2+ D5- y2 ul1- U5+ UL2+ DL2- UR2+
Cubehenge2023,8.67,d,A,1,UR3- DR6+ DL3+ UL4- U3- R5- D6+ L1+ ALL0+ y2 U5- R2- D0+ L0+ ALL6+ UR DR UL,8,UR2- R4+ D3- y2 ul3- dr5+ U3+ UR2+ \6+
Cubehenge2023,8.67,d,A,2,UR2+ DR4+ DL2+ UL5+ U5- R3+ D4- L3- ALL5- y2 U2- R2+ D2- L4- ALL2+ DR DL UL,8,UR3+ DL1+ UL5- D3- \5+ y2 U2+ DL4+ DR2-
Cubehenge2023,8.67,d,A,3,UR3- DR4- DL3- UL3+ U2- R1+ D1- L3- ALL3+ y2 U0+ R2+ D6+ L6+ ALL6+ UR DL UL,9,DR2- U2+ R4- D2- L3+ y2 dl3- R2- DL6+ /3+
Cubehenge2023,8.67,d,A,4,UR0+ DR0+ DL6+ UL4+ U4- R4- D5- L2- ALL0+ y2 U2- R3+ D5+ L1+ ALL3- DL,9,DL1+ R4+ D2- L3+ dr2+ ALL3- y2 L1- DR5- UR2+
Cubehenge2023,8.67,d,A,5,UR4- DR4+ DL3+ UL5- U2- R1+ D2- L5- ALL1- y2 U2+ R3- D4+ L2+ ALL5- UR DR DL UL,9,UR1- DL5- ur1+ /5- \3- y2 ur3+ D4- R3+ UL2-
CuberJacketsFall2022,8.67,d,A,1,UR5- DR5- DL3- UL1+ U0+ R2+ D1+ L2+ ALL3+ y2 U5+ R3+ D6+ L2- ALL5+ UR DR,10,DR5- U4+ R1+ ul2+ ALL2+ y2 dl1- D3- L5- UL5- DR3-
CuberJacketsFall2022,8.67,d,A,2,UR2- DR4- DL5- UL3+ U4- R3+ D5+ L3- ALL4- y2 U3- R5+ D0+ L2+ ALL1+,9,UR3+ DL5+ D1- dl3+ ALL1+ y2 U2- UL2- UR5- \4+
CuberJacketsFall2022,8.67,d,A,3,UR4+ DR3+ DL1+ UL1- U3+ R5+ D0+ L2- ALL6+ y2 U2- R5+ D5- L3+ ALL6+ UR DL,8,DL4- UL6- /3+ y2 L3- DR5+ UR2+ /4- ALL5+
CuberJacketsFall2022,8.67,d,A,4,UR5- DR2- DL4- UL1- U0+ R3- D1- L2- ALL6+ y2 U3+ R0+ D3+ L3+ ALL2+ DL UL,9,UR2- DL5- U4- dr2- /1+ y2 dr2- U3- DL3- /3-
CuberJacketsFall2022,8.67,d,A,5,UR1+ DR2+ DL4- UL4+ U1- R0+ D1- L5- ALL2+ y2 U0+ R4- D6+ L2- ALL4+ DR DL,8,UR3- DL6- UL1- D3- dr3+ y2 DL2+ DR4+ /2+
CuberJacketsFall2023,8.67,f,A,1,UR2+ DR1- DL5+ UL5- U5+ R4+ D3+ L3+ ALL3- y2 U3- R1+ D0+ L0+ ALL5- UR DL UL,9,UR2- DR4- DL3- R1+ /5- y2 ul2- R1- U3+ ALL5-
CuberJacketsFall2023,8.67,f,A,2,UR3- DR5+ DL0+ UL4- U5- R3- D5- L1+ ALL0+ y2 U5+ R2+ D5+ L2- ALL5+ UR DL UL,8,R1+ L3+ /2- y2 L2- UL3- DL5- UR2- ALL3-
CuberJacketsFall2023,8.67,f,A,3,UR6+ DR2+ DL3- UL2- U1- R3- D2- L0+ ALL5- y2 U4- R0+ D0+ L1+ ALL4- UR DL UL,9,UR3- DR2- DL5+ dr3- \1- y2 ul3- dl1- L5- UL4+
CuberJacketsFall2023,8.67,f,A,4,UR3+ DR3+ DL3- UL5+ U4- R2- D5+ L2- ALL4+ y2 U1- R1+ D0+ L0+ ALL3- DR DL,9,UR4- D5- y2 ul3+ dl2- dr1+ R1- U1+ \3- ALL4+
CuberJacketsFall2023,8.67,f,A,5,UR0+ DR2+ DL5+ UL5- U2+ R3- D5+ L3- ALL3+ y2 U5+ R3+ D0+ L0+ ALL5- DR DL UL,8,UL3+ R1+ ul2+ y2 ul5- dl1- U2- UR3- ALL4-
CubiKoronel2024,8.67,d,A,1,UR5+ DR2+ DL0+ UL1- U3- R6+ D0+ L1+ ALL6+ y2 U0+ R5- D2- L4+ ALL4-,8,UR1- D2- dr1- y2 dr4- R5+ L6+ DL2+ ALL2-
CubiKoronel2024,8.67,d,A,2,UR6+ DR1+ DL5- UL0+ U1- R2- D1- L2- ALL5+ y2 U3- R5+ D2+ L0+ ALL4+,9,UR5- DL5+ L2+ dr4- /1+ y2 dr1- D2- R4+ UR3+
CubiKoronel2024,8.67,d,A,3,UR4+ DR6+ DL1- UL1+ U2- R1- D2+ L1- ALL4- y2 U0+ R3- D6+ L3+ ALL3+,10,DR3+ DL2+ UL3- L2+ \4+ y2 dl2+ R6+ DL3- DR3- ALL1+
CubiKoronel2024,8.67,d,A,4,UR4- DR5- DL5+ UL2+ U2+ R5- D1+ L5+ ALL2- y2 U5- R5+ D2+ L6+ ALL1+,9,R2+ D1- y2 ul5- dl4+ R2- UL4- DL2- UR3- \3+
CubiKoronel2024,8.67,d,A,5,UR6+ DR1- DL4+ UL4- U1+ R2- D3- L2+ ALL2+ y2 U3+ R2+ D5+ L4- ALL0+,8,UR3- L2- y2 D6+ L4+ DR1+ UR3- /3- \1+
CubingKnightsV2023,8.67,d,B,1,UR3+ DR5+ DL1+ UL5- U1+ R4+ D5+ L2- ALL4- y2 U1+ R3- D3- L2- ALL0+ UR DR,10,DL1+ UL1+ L4+ dl1+ ul3- y2 ul1+ U3- UL2+ DR3+ \4+
CubingKnightsV2023,8.67,d,B,2,UR5- DR4+ DL4- UL4+ U5- R1+ D4+ L5+ ALL2- y2 U1- R6+ D1+ L4+ ALL2+ UR UL,10,DL5- U6- D1+ /4+ \4+ y2 dr3- R5- U1+ L4- DR1-
CubingKnightsV2023,8.67,d,B,3,UR3- DR4- DL3- UL5- U2- R4+ D4+ L5+ ALL4- y2 U0+ R2- D1+ L2- ALL1- DR,8,UR3+ DL3+ U5- dr2- /3- y2 R2+ L3+ DL1-
CubingKnightsV2023,8.67,d,B,4,UR1- DR1- DL2- UL6+ U5+ R5- D5+ L4- ALL1- y2 U0+ R0+ D3- L3+ ALL5- UR UL,8,DR5- U2+ D3+ \2- y2 dr1- D3+ L3- \6+
CubingKnightsV2023,8.67,d,B,5,UR2- DR3+ DL2- UL2+ U1+ R0+ D0+ L0+ ALL2- y2 U0+ R6+ D2- L2- ALL3- UR,7,DR1- U1- dr2+ y2 R6+ DL2+ /2+ ALL3+
CubingReturnsToColombo2022,8.67,f,B,1,UR4+ DR0+ DL4+ UL5+ U5+ R4- D5- L3- ALL2+ y2 U2- R6+ D3- L1+ ALL3- UR DR DL UL,8,DL4- UL2- D5+ \5+ y2 ul4- UL1- DR3+ UR3+
CubingReturnsToColombo2022,8.67,f,B,2,UR1- DR4- DL5- UL6+ U3- R6+ D5+ L5+ ALL2- y2 U4+ R6+ D0+ L1- ALL4+ UR DR,9,UR2- DR4+ R3- L6- y2 L1- UL2+ UR6+ /5+ ALL1-
CubingReturnsToColombo2022,8.67,f,B,3,UR3- DR3- DL4- UL3- U6+ R1+ D1+ L2+ ALL4+ y2 U2+ R5- D4+ L6+ ALL5- DL UL,10,DL5+ R5+ D1+ y2 ul1- dr1+ D4- R5+ L4- UL2- \3+
CubingReturnsToColombo2022,8.67,f,B,4,UR1- DR1+ DL6+ UL1- U3- R3- D3+ L2+ ALL0+ y2 U0+ R2- D3+ L0+ ALL3- DR UL,8,UR1+ DR2+ UL4+ L1+ y2 ul6+ D3- R2+ \3-
CubingReturnsToColombo2022,8.67,f,B,5,UR5- DR2- DL3- UL1+ U5+ R3- D4- L1- ALL2+ y2 U4- R4+ D4- L0+ ALL3- DL,9,UR2- UL1+ D3- L2+ y2 dl2+ ur2+ DR4+ UR4+ /5-
CubingUSANationals2018,8.67,1,F,1,UR3+ DR3+ DL2+ UL0+ U3- R4- D4- L1- ALL5- y2 U4- R5- D1- L4- ALL5+ DR UL,8,DL1- R2- y2 dr1+ ur3- R4+ UL4+ DR1+ ALL2+
CubingUSANationals2018,8.67,1,F,2,UR3- DR4- DL1- UL5+ U5+ R5- D4+ L2+ ALL6+ y2 U4- R1+ D4- L0+ ALL2-,8,DL1+ UL5+ dl3- y2 dl2- D4+ R1- U4+ \4+
CubingUSANationals2018,8.67,1,F,3,UR4+ DR6+ DL3+ UL3+ U5+ R4+ D4- L3+ ALL3- y2 U3- R1+ D4- L5+ ALL4- UR DR DL UL,9,DR2- DL2- D1- L5+ dr3+ y2 R1- UL3+ DL4+ /1-
CubingUSANationals2018,8.67,1,F,4,UR4- DR4- DL1- UL0+ U4- R2- D2+ L1- ALL2+ y2 U0+ R6+ D3- L5+ ALL2- UR DR,9,UR4- DR1+ DL2+ R1+ y2 ul3- L2- DL3- DR6+ /4-
CubingUSANationals2018,8.67,1,F,5,UR4- DR1+ DL6+ UL3+ U1- R5+ D6+ L0+ ALL1+ y2 U4+ R6+ D1- L6+ ALL0+ UR UL,9,UR1- DR1- UL3+ ur5+ \1+ y2 D1+ U4- UL6+ UR6+
CubingUSANationals2023,8.67,1,D,1,UR2+ DR2- DL3- UL3+ U6+ R5- D4- L1+ ALL2+ y2 U6+ R3+ D5+ L2+ ALL1+ UR DR,10,UR2+ UL1- R3+ D3- ALL1- y2 dl2- dr4- U6+ DL2- DR3-
CubingUSANationals2023,8.67,1,D,2,UR0+ DR0+ DL6+ UL4+ U6+ R4+ D3- L4+ ALL3+ y2 U4+ R1- D3- L2+ ALL3- UR DR UL,9,UR4- DL3- UL6- L5- ALL6- y2 dr2+ UL2- DR3+ UR2-
CubingUSANationals2023,8.67,1,D,3,UR5- DR3- DL2- UL3- U3+ R3+ D0+ L1- ALL4- y2 U0+ R3- D5- L0+ ALL4+ UR DR UL,8,UR5+ DL5+ L1+ /3- ALL4+ y2 D2+ DR3+ ALL1-
CubingUSANationals2023,8.67,1,D,4,UR4+ DR0+ DL3+ UL2- U5+ R0+ D5+ L5+ ALL6+ y2 U5- R5- D3+ L3- ALL4+ UR DR UL,9,UR4- DL3- UL3- D5- ul1+ y2 L6+ DL3- UR5+ \2-
