,competitionId,eventId,groupId,isExtra,roundTypeId,scramble,scrambleId,scrambleNum,Optimal Movecount,Optimal Solution
1826393,RockyTop2023,222,A,0,2,R U' F' R' U R' F R U R U,3312829,2,5, U' F2 R2 F' R'
1832797,BodocoOpen2023,222,B,1,1,U' R U2 R2 U' R U R U' F R2,3326824,1,5, R2 F' R U' R'
1834383,DecimoAniversarioGuatemala2023,222,B,0,1,U' R' U' R U R' U R U R F',3329872,1,5, F U2 R' U2 R'
1834401,DecimoAniversarioGuatemala2023,222,D,0,1,R' F' U2 F R U' R' U2 R U R,3329890,5,5, R' U' F R F'
1834658,MonterreyBogotaIV2023,222,C,1,d,R' U R U R' U' R U' R' U' R,3330329,2,5, R2 U2 R U2 R2
1837771,GreekNationals2023,222,B,0,1,U2 R' U R U R' U' R2 U' R' U',3338670,2,5, R' U R' U2 R2
1844562,NacionalesGuatemala2023,222,A,1,2,U R F' U2 R' U' R F' R2 U' R2,3358123,2,5, F2 R' U' R' U'
1844569,NacionalesGuatemala2023,222,B,1,2,R' U' F' U' R U' R2 U2 F U2 R2,3358130,2,5, U2 F2 U R F'
1848404,SydneySummer2023,222,F,1,1,R' U' F U2 R U2 F R U' R' U2,3369424,1,5, U R' U2 R F'
1848412,SydneySummer2023,222,G,1,1,R' U2 F U2 F R2 U2 R2 U2 R2 U2,3369432,2,5, F' U2 F' U2 R
1849401,BucharestWinterCubingA2023,222,B,0,1,U R' F R U2 R' U' R U' R' U2,3373487,2,5, R U2 R' F2 R
1857376,LeersumAlgs2024,222,B,0,2,U R U' R' U' R U2 R2 U' R2 U',3391098,2,5, U R' U R U2
1858273,SuratCubeCarnival2024,222,A,0,2,U R' U' R2 U' F' R2 U' F R U2,3392233,4,5, R F2 U F2 U2
1862067,Solve4JusticeSouthfield2024,222,B,0,1,R U' R2 F' R2 U2 R2 U2 R2 U2 R',3407140,5,5, R F R2 U R'
1864181,KeSoloLur2024,222,D,1,c,U R' F' R U2 R U' R' U' R' F',3411952,1,5, F2 R2 U R' U2
1866004,AdelaideSummer2024,222,A,1,1,R U' R' U' R U2 R2 U' F' R U,3417339,2,5, R F U F' U'
1866021,AdelaideSummer2024,222,D,0,1,U R U' R2 F U' F2 R U' R U',3417356,3,5, U' F' R F2 U2
1875096,NorthStarCubingChallenge2024,222,B,0,1,R' F' R U2 R' U2 R2 F' U2 R2 U',3436359,2,5, F R' F2 R' U'
1875502,DeNxNver2024,222,B,0,d,R' U' R U' R' U' F' U' R2 F' R',3436765,5,5, R U' F2 U' F'
1876251,AvenidaChileVII2024,222,D,0,d,U2 R2 U2 R' U' R' F R U R F',3438647,3,5, F2 U R2 U2 F
1877996,LovechWinter2024,222,A,0,1,U' R' U' F' R U' F U2 R U R',3444555,4,5, R U F R' F2
1890838,PocosCuposBogotaVI2024,222,B,0,2,R F' U' R2 F' U' F U' R2 U' R2,3474383,2,5, R2 U' R2 U2 F
1891616,NxNinHanoi2024,222,B,1,d,U2 R' F U' R U R U' F R' U2,3476807,1,5, R' U2 F2 R F'
1899376,DuPageWinter2024,222,A,0,f,R' F2 U2 R U R F' U' R' U2 R,3491164,1,5, F U' R' F2 R
1900686,TamilNaduCubeOpen2024,222,E,0,1,U' R2 U2 F U2 R2 U2 F' R2 U' R,3495155,3,5, R' U R2 F2 U'
1900815,CubinginMountKisco2024,222,A,1,1,R U2 R2 U2 R2 U2 R2 U' F R2 U',3495284,1,5, U R2 F' U R'
1900976,TNSpeedsolvingWinter2024,222,C,1,1,F U2 R2 U2 R' U R U' R' U' R',3495445,1,5, U' R U' R2 F'
1902785,DSFGeneralforsamlingen2024,222,C,0,1,U' R' U' R2 F' R' U R U' F' R2,3500995,1,5, R2 F U' F U2
1906624,ViennaFasching2024,222,B,1,2,R' U2 R2 F' U2 R2 U2 F U2 R U2,3510742,1,5, F2 U2 R U2 R'
1907277,CatalinaCubeMixer2024,222,B,0,1,U R' U2 R U R' F' U2 F R U2,3511395,1,5, U2 F R' F' U'
1908529,BigCubesinStafsinge2024,222,B,1,1,R F' U R F' R' U' R' U' R U,3513817,2,5, R2 F R' F R2
1908542,BigCubesinStafsinge2024,222,A,1,2,R' F R U2 R' U' R' F2 U' R U',3513830,1,5, R' F' R2 U2 F'
1909419,HampshireWinter2024,222,A,0,2,U R F U2 R2 U2 R2 U' F U2 R,3514707,1,5, F2 U F U' F
1910787,JawaTimurOpen2024,222,A,0,f,R' F R2 U2 R2 U2 R2 U2 R' U2 R,3517152,4,5, R' U2 R F' R
1913150,SAMCenterOpen2024,222,B,0,2,U' R' U' R U R F' R2 F U R2,3523408,4,5, R' U F2 U2 R'
1913153,SAMCenterOpen2024,222,B,1,2,U2 R' U2 F' R2 U' R' U' R' F U,3523411,2,5, U' F2 U' R' U
1922686,TashkentOpen2024,222,C,0,1,U' R U' F' U R' U' R2 U' F' R',3541097,4,5, F2 U' R U2 R2
1925119,KarawangSpeedcubing2024,222,A,0,f,U R' F' R2 U' F' R2 U2 F R U,3545505,2,5, F R' F U' R2
1930219,ManduriaBacktoApulia2024,222,B,0,1,U R' U' R2 U2 R2 F U2 R U' R,3555928,2,5, F R2 U R2 U'
1936277,WelcomeSpringinAnkara2024,222,A,0,2,U R' F' U' R F R U R' U' F,3573120,5,5, F' U R2 F' U2
1938309,TallinnSpring2024,222,A,0,f,R U' R' U' R U2 R' F' U' R' U,3576150,5,5, U' F' R U2 F
1940080,FranconiaFirstTimers2024,222,C,0,1,F U2 F R U' R' U' R2 U' F' R',3579101,4,5, F R' F2 U2 F
1941151,ITeresinaBrightCube2024,222,B,1,d,U' F R2 U' R' U' R' F' R2 U' R2,3580932,1,5, R U' R' F2 U
1947017,PonikvaOpen2024,222,C,0,1,R U2 R' U' R' U' R2 U' R2 U2 F,3594168,4,5, F' R2 U2 R' U
1949703,UlaanbaatarSpring2024,222,D,0,1,R U' R2 F' U' F U R2 U2 R' U',3598332,2,5, U F' U F U2
1949717,UlaanbaatarSpring2024,222,F,0,1,U R2 F R U2 R' U' R2 F' R2 U',3598346,2,5, F' R2 F R F2
1951314,AvenidaChileIX2024,222,A,0,d,R U R U' R' U R' F' U' F U',3601506,1,5, F' U2 F R U2
1955995,QueenCityCubingRegina2024,222,B,0,1,U' R' U' R2 U' F' U2 R' U' R' U',3608166,5,5, R U' F' U R'
1959757,WiltshireMarch2024,222,C,0,1,U R' U2 R U R U' R' U' F' R',3614668,3,5, F U' R F U2
1965906,MaxixcatzinTlaxcala2024,222,A,0,2,U' R' F R2 U2 R2 U2 F U2 R2 U2,3627728,2,5, F R2 F' R U
1967958,NewtoSherwoodPark2024,222,D,0,2,U R U2 R' U' R' U2 F2 U' R2 U',3631059,1,5, F2 U' F2 U' R'
1978966,CubingKidsFestivalLaPaz2024,222,B,0,1,U R' U R2 F U' F R U' R' U2,3652171,4,5, F2 R2 U' F' R
1979538,SolarEclipseinSycamore2024,222,B,1,1,U' R U' R2 U2 F' U2 R2 F' R' U,3653600,1,5, U' F' U' F2 U2
1981059,TbilisiAprilOpen2024,222,A,0,1,R U' R' U' R' F' U2 F U2 R U',3655653,3,5, R F R F' R
1985891,IVRecifeOpen2024,222,A,0,1,R' F R U' R' U R U2 F U2 R,3669019,3,5, F U F2 U R2
1987399,KunshanOpen2024,222,E,0,d,U2 R U2 R2 F R U' R' U' R U,3671762,4,5, F' R2 U' R' U
1990462,SanMigueldeIbarraOpen2024,222,E,1,1,F R U2 R U' R' U' R' F R U',3677071,1,5, F2 U F U' R'
1990472,SanMigueldeIbarraOpen2024,222,B,0,f,R' U2 F R U R U2 F U2 R U,3677081,2,5, U2 F' U F2 R2
1997802,CubestuffChallengeQ22024,222,B,0,2,F U2 R U R U' R' U' R' U2 R,3694948,2,5, R' U R U' F'
1999069,VITCubeOpen2024,222,A,0,f,U' R' U' R U F R U R U2 R',3698073,2,5, F2 U' F U F
2000666,IsraelOpen2024,222,A,1,1,U R' F R U R F U' F U R,3702591,1,5, R' U' F2 R' U2
2000667,IsraelOpen2024,222,A,1,1,R U R F' U' R' U2 R F' U' R',3702592,2,5, U' F' R2 F U'
2001996,IkastCubingKaos2024,222,C,0,f,U2 R U R F' U' R2 F R U R,3704558,5,5, F2 R F' U2 R'
2002733,PedroMoncayoOpen2024,222,A,0,f,U R U' R' U' R' U2 R U' R U',3706324,1,5, U2 R U R2 U2
2002961,SolarASantaCruz2024,222,B,1,f,R U2 R2 U2 F R2 U2 R2 U' F' R,3706685,1,5, R' F U F R'
2006705,LosReyesdelCuboChiclayo2024,222,F,0,1,U' R' U' F' U' R2 U' F' R' U' R',3714682,2,5, F R F' R' F2
2006735,LosReyesdelCuboChiclayo2024,222,A,0,f,U' R' U' R U2 R2 F R U' R' U2,3714712,4,5, U R U F' R2
2011857,Romanian24hChampionship2024,222,A,0,f,U' R U' R' U' R' U' F R U R',3727182,3,5, R2 F U' F' U2
2012981,GeorgiaAprilOpen2024,222,B,0,2,U R' F' U' R U R U R U' R',3729798,2,5, U' R' F R U'
2013124,CapitalCubingCanberraSat2024,222,A,0,1,U2 R' U' R2 F' R' U R U' F' R2,3729941,5,5, R2 F U' F U'
2015026,SASprintShowdown2024,222,C,0,1,R U2 F R U' R' U2 F' U' R U',3733430,3,5, U R' U R' F
2016393,SouthernUtahSummer2024,222,A,0,2,U2 R U' R2 U F U' F' R U' R,3735594,2,5, R2 U' F R2 U'
2021696,CavarzerealCubo2024,222,C,1,2,U' R' U F R2 U2 R2 U2 R2 U' R',3745050,2,5, R2 F R' U' F'
2023130,TemeculaValleySpring2024,222,A,0,1,R' U' F' U' F' U2 R2 U' R' U' R,3746987,4,5, F' R' F U F
2023636,PerthAutumn2024,222,A,0,2,R' F R U R' U' F U2 R' U2 R2,3748476,4,5, R2 F' R2 F' U2
2026185,MRUlaanbaatar2024,222,G,0,1,R U' F' R' U' R U' R' U' F' U',3753648,3,5, R2 F' U' F2 R'
2027975,AlabamaChampionship2024,222,A,0,f,U' R U2 F' R2 F R U R U R,3756240,1,5, F' U' F2 R2 U
2035632,GulfofFinland2024,222,A,0,f,R U' F' U2 R2 U2 R2 U2 R2 U2 F,3770431,3,5, F' U2 F U R'
2036950,MriyDiyCubingLviv2024,222,D,0,1,R U2 R2 U2 R2 U' R2 F U2 R2 U',3775493,1,5, U' F R2 U R
2037700,CampeonatoCerrado2024,222,A,1,2,R' F U F' R U2 R U' R' U R,3776819,1,5, U2 F2 R' U F2
2039244,ChicagoAreaTwistSpringB2024,222,A,1,1,U2 R' F2 R U' R U' R' U' R U2,3780469,2,5, R' F2 U F U
2040746,SkewbWinsPanama2024,222,C,1,1,U' F U' F U2 R U2 R' U' R U',3783978,2,5, F2 R' U2 R U
2040883,HEMMariCubikOpen2024,222,C,1,1,U2 R U2 R2 U2 R2 U2 R2 U' R U',3784115,1,5, U R' U R' U2
2041857,SingaporeMini2024,222,A,0,f,R' F U2 R U2 R' F' U' F R U2,3785870,2,5, U R' F' U2 R
2042934,Clockeborg2024,222,B,1,2,U R' U' F U' R U R U2 R2 F,3787537,1,5, U2 R2 U' F' R
2050361,PretzelManiaDenver2024,222,A,0,2,U2 R U2 R2 U2 F U2 R U R' F',3805906,3,5, U' R2 U' F' U
2058169,SicilySummerArancinoOpen2024,222,A,0,f,U2 F' U' R U R U2 R' U' R' F',3818378,3,5, F U F' U2 R2
2062994,Singapore50andCounting2024,222,A,0,d,R' U2 R U R U2 R2 F U2 R U2,3830504,5,5, U2 F' R F R
2063021,Singapore50andCounting2024,222,E,0,d,U' R' U2 R U F R' U' F R U2,3830531,4,5, U' R2 U' F2 U
2068320,HeartlandChampionship2024,222,B,0,1,U2 R' U2 F' R2 F' U2 R2 U' F U2,3840103,5,5, U' R F U' F
2068956,CUCEIOpen2024,222,D,0,1,U' R U' R' U2 R F' U' R2 F' R,3841663,1,5, F R U' F U
2070188,Rubiks50AnosBogota2024,222,C,1,1,R U2 R' U' R' U' R2 U' R2 F U2,3844213,1,5, R2 U2 F R' U
2073867,HuskyPrideSeattle2024,222,D,0,1,R U' F' U2 R' U' R' U F2 R U',3851511,3,5, U' F U2 R' F2
2074300,AlbaceteAgoraOpen2024,222,B,1,1,U R U' R' U' R F U2 F' U2 R,3852381,1,5, R2 F2 U F U
2077079,BlenkirWankaCube2024,222,A,1,f,U' R' U' F R' F U2 R U R' F',3860724,2,5, U' R F' U2 F'
2078384,ParthenopeSummerOpen2024,222,B,0,1,U' R' U' F R U R' U F R U',3863819,2,5, U2 F R' U2 F'
2080066,AgouraCubingReturns2024,222,C,0,1,R' U2 R U R' U' F U R U2 R',3865972,5,5, F2 U' F2 U' R
2081768,FastestFingersFirstPune2024,222,A,0,f,U' R' U' R U F' R U R' U' F,3868498,3,5, F' R' U F R
2082399,SilistraOpen2024,222,C,1,d,R' U' F' U' R2 U' R2 U2 F' R2 U',3869654,2,5, U' R2 U R F2
2083468,JohorCubeOpen2024,222,C,1,2,U R2 U F U' R U2 R' F' U' R2,3872073,1,5, U' R F2 R' F
2084141,RockyMountainChampionship2024,222,E,1,1,U' R' U2 R U R U' R2 U2 F U,3874643,1,5, U' F' R2 U R'
2087727,BayAreaSpeedcubin632024,222,C,0,2,U R' F R U R F' U' R' F R,3880655,2,5, R' F2 U' R2 U'
2092354,PUCPCubingFestivalI2024,222,E,0,1,U2 R' U2 R2 U2 R2 U2 F U2 R U,3892655,5,5, F' R' U2 F' U
2095326,GdanskaLigaSpeedcubinguIV2024,222,A,0,f,R' U2 R U' R' U' R U2 R' F U,3897400,4,5, U' F' U R U
2105301,SideEventsBangaloreJuly2024,222,C,1,c,R' F R2 F' U' R' U R' U' R2 U2,3915096,2,5, U' F R F' R2
2110851,VenzoneRoadtoEuro2024,222,A,0,f,U' R U' R2 F' U F R U R F',3925583,4,5, F2 R F' R U
2111712,PIBItaimOpen2024,222,A,1,f,U' R U' R2 F' U' F U' R2 U2 R',3926607,2,5, R2 F' U F U'
2115066,FrenstatskyCubeTogether2024,222,A,1,2,U2 R U2 R' U' F U R U R' U',3933405,1,5, F2 R' F2 R U'
2115076,FrenstatskyCubeTogether2024,222,A,0,f,F R U R U2 R' U' R' U' F U,3933415,2,5, U' F' R2 U F'
2116506,AustralianNationals2024,222,G,0,1,U' R U2 R2 F R2 F' U2 R' U2 R,3937202,4,5, R2 F' U' F R
2118484,VigevanoSquared2024,222,C,0,1,F' R U' R U2 R2 U2 R2 F' R' U,3940121,1,5, U' F R U2 F2
2121192,MahaviraCubeOpenSaturday2024,222,A,0,1,R' U' R2 U' F' U' F U2 R U' R,3945310,3,5, U R' F' U' F
2121361,TimisoaraCubing2024,222,A,0,f,U' R' U' F' U' R U' F' U' R2 U',3945479,1,5, U R U R' F2
2121768,BanjaLukaOpen2024,222,B,1,2,U' R' U2 F' U2 R2 U' R' U' R' U2,3946113,1,5, U2 R' F' R' U2
2122584,AutotaloAnimeAdventure82024,222,B,0,1,R U2 R2 U2 R2 U2 R2 F R2 U2 R',3947453,4,5, R U2 R2 F' R'
2125526,SuratCubingSprint2024,222,B,0,1,U' R' U2 R2 U' R2 F' R2 U' R2 U2,3954765,1,5, R' F2 U' F2 U
2129742,OttawaSummer2024,222,D,0,f,R' F' U2 F U R U2 R' U2 R U',3964466,3,5, U2 R F' U' F
2139693,NiagaraFallsSummer2024,222,A,0,f,F U2 R2 U2 R' U R U2 R' U' R',3990032,3,5, U' R2 U' R2 F'
2144180,SingaporeSprint2024,222,B,0,2,R2 F U2 R U R' U' F R U' R',3999865,5,5, F2 U' F U' R2
2150352,KoreanChampionship2024,222,D,1,1,U2 R' U' R2 U' R2 U' F2 U' R2 U',4013141,1,5, F2 U' F2 R U2
2157528,IstanbulSmallA2024,222,A,0,1,R' F' U2 R U R U2 R2 F U2 R',4025827,4,5, R2 F' R F2 R
2162747,VegasCubingCupSummer2024,222,D,0,1,U' R' F' U F' U' R2 U' R' U' R,4038119,4,5, R2 U F' R F'
2166382,TelanganaCubeChampionship2024,222,E,0,1,U2 R' U2 F U' R2 F' U2 R' U2 R,4049181,4,5, F' R F U' F2
2166447,TelanganaCubeChampionship2024,222,A,1,f,U' R U' F' U' F R U R U' R2,4049246,1,5, F' U2 F R2 U2
2167684,BellinzonaBacktoSchool2024,222,B,1,1,U F2 R2 U' R' U' R' U' R U R',4050483,1,5, R2 U R' F2 U'
2169657,KarkiOpen2024,222,B,1,e,U R' U R U R' U2 R F R U,4055771,1,5, R U' R2 F' U'
2178666,RomanianBreakingRecords2024,222,D,0,1,U R' U F' U' F R U' R U' F',4073188,2,5, F U F' U' F
2185152,KarawangOpen2024,222,A,0,1,U' R' F U' F' R2 U' R' U R' U2,4090589,1,5, U' R U2 F U2
2187227,SomersetSeptember2024,222,B,0,f,U' R' U2 R2 U' R2 U R' F' R U2,4094815,4,5, U R F' R2 F2
2190047,AmbatoOpen2024,222,A,0,f,U' R U' R' U' R U2 R' F' U' R',4099157,2,5, F' R U2 F U
2191135,SolvedCentralAlberta2024,222,D,0,f,R U2 R2 F U2 R2 U2 F' R2 F U2,4100595,2,5, U2 F R2 F2 R'
2195944,PribramCube2024,222,A,0,f,U' R' F U' R U R2 F U F R,4109344,2,5, R F2 U R' U
2203947,ChalmersOpen2024,222,B,1,1,U R' U2 R2 U' R2 F R2 U' R2 U2,4125097,2,5, R' F2 U F2 U'
2204234,SzansaCubingOpenWarsaw2024,222,B,1,1,R2 F U' R U R' F R' U' R U',4125717,1,5, U2 F' R F2 R2
2205625,VarzeaGrandeaoCubo2024,222,B,0,1,F' U' R U R F' U2 R' U' R U',4127108,4,5, U' R' F' R F2
2207113,MayoCubing2024,222,A,0,2,R U' R' F' R U2 R' F R F U',4129587,2,5, U F' U R' F2
2207448,WiltshireSeptember2024,222,A,1,f,R' F U2 R2 U' R2 F U2 R U2 R,4129922,1,5, U2 F' U R F
2210985,BanskaBystricaOpen2024,222,A,0,1,R' U R U2 R U' R' U' R' U' R2,4134947,4,5, R2 U' R' U R2
2213997,SandnesOpen2024,222,A,0,1,U2 R' F' R2 U' R' U2 R' U F' R,4141273,4,5, R F2 R F R'
2215286,SkewbMastersBogota2024,222,C,0,d,R' U' F R U F R U' R' F R,4145212,3,5, R' F' R F' U'
2215290,SkewbMastersBogota2024,222,C,1,d,U2 R U2 R' U' R' U F R2 U2 R',4145216,2,5, R' F U' R U'
2218059,RubiksWCAAfricanChampionship2024,222,A,0,f,R F' R2 U' R U R' F U F R,4151541,4,5, F2 R' F U' R
2225591,RubiksGermanNationals2024,222,A,1,f,F' U' R2 U' R' U' R' U2 R U' R',4170865,2,5, R U2 R U2 F
2228360,GANMongolianOpen2024,222,C,1,1,R U' R' U' R' U2 R U R' U' R,4174857,1,5, R' U R2 U R
2231437,InniHorieFees2024,222,C,0,1,R U2 R2 F U R U R U2 R' U',4179723,3,5, R' U R2 F R
2234649,TarazonadelaManchaOpen2024,222,B,0,1,R U2 R2 U2 R2 U2 R2 F U' R2 U',4187143,3,5, U R2 U F' R'
2238045,SalonicaOpen2024,222,B,1,c,R U' R' U' R F' U' R' U' R' U',4192943,2,5, U' F' R' U2 R2
2238508,RegionalesSantander2024,222,C,0,1,R' U' F R U R U2 R' U' R' U',4194162,1,5, R2 U F' U R
2239146,CangrejitoAzulVeracruz2024,222,B,1,1,U' R U' F R2 U' R2 U2 R U' R,4195588,2,5, F R2 F2 R' F2
2242389,iCubeGandhinagarOpen2024,222,A,1,2,R' F' U F R U' R U' R' U' R',4202898,2,5, U' R2 F R2 F'
2249750,GuilinOpen2024,222,C,0,d,U' R' F' R2 U' F' R' F U2 R U,4216218,4,5, U' F2 U F2 R'
2250803,QYMongolianChampionship2024,222,D,0,1,R' F' U2 F U2 F U2 F U R' U',4220740,4,5, F2 U F' U2 F2
2253101,FortalezadaHora2024,222,A,1,1,U' R U' R2 F U' F2 R U' R' U2,4224021,1,5, F R2 U2 R' F2
2253921,ViennaAutumn2024,222,B,0,d,R U' F' U' R' U' R' F R2 U R,4225053,2,5, R' F2 R F' R'
2256752,OsoCubingFestILima2024,222,C,0,2,U' R U' F' U' R' U2 R' F U2 R',4229339,3,5, R2 F2 U F R'
2259705,Uppsalaligan3Triangle2024,222,A,0,f,R' U' F U' R2 F' U2 R' U R' U,4236095,2,5, U' F' U R' F'
2260067,SarrigurenOpen2024,222,A,1,2,U2 R U' R' U' R' U2 F R2 U R',4236457,1,5, R2 U' F' U' R
2270280,IISERPuneAutumnOpen2024,222,B,0,1,U2 R' U2 F U' R F U2 R U' R',4257417,2,5, R' U2 F R2 F2
2277881,ArkansolveFall2024,222,B,0,1,U R' U R U R U2 R' U' R U',4272447,5,5, U R2 U' R' U'
2279613,ColombianNationals2024,222,C,1,2,U' R U' R' U' R' U2 R U2 R F',4276373,2,5, F U R U R'
2280511,CubeCentralYucatan2024,222,B,0,1,U R U2 F U2 R U2 R U' R' U',4277935,5,5, R' U2 R F' R'
2287725,CubingonHudsonPM2024,222,B,1,f,U2 R' F' R U2 R' U2 F' U2 F U',4290560,2,5, R' U2 F' R2 F'
2287745,LexMiniIV2024,222,A,1,1,R U' R2 U' F U' F' R2 U' R' U',4290626,1,5, R2 U2 F' U R'
2297574,UnorthodoxBlocksCO22024,222,C,0,c,U' R U2 R2 U' F' R U R' U' R,4307048,3,5, R F' U' R F
2299923,IndianaChampionship2024,222,C,0,1,R' F U R U R U' F' U' R' U2,4311048,3,5, U F U' F' R2
2300526,StMeloirBreizhOpen2024,222,A,0,1,R U R U R' U' F U' F R U,4312171,2,5, F R' F R2 U2
2301039,PeruNationals2024,222,A,0,f,R' F U2 R U R' U' R2 F' R2 U,4314354,1,5, U2 R F' U R'
2302185,BeverenSundayOpen2024,222,B,0,1,U' R U' R2 F' U2 F U2 R U' R,4316150,5,5, U2 F R2 F' R2
2308025,MinnesotaChampionship2024,222,B,0,1,R U2 F U2 R U R U' R' U' R,4326053,3,5, F R2 U2 R U
2308639,MelbourneCubeDays2024,222,F,0,1,R' F' R' F R U' R' U2 R U R',4326673,4,5, F' U2 R U F
2309803,SenderoTijuana2024,222,B,1,1,U R U' R' U' R F' R2 U' R U,4328829,1,5, U2 F' U' R U'
2312244,IMIBhubaneswarCubeOpen2024,222,B,0,f,U2 R' F' U' R F R U R' U' R,4333348,5,5, R' U R2 F' U
2312827,MombasaOpen2024,222,A,0,f,U' R' F' U' F R U R' F' U2 F,4334462,1,5, U F' U2 F R
2316887,CubeaToninArlington2024,222,A,0,f,U R' F U' R2 U2 F' U' R2 U2 R2,4340881,5,5, R F2 R U' F'
2319294,CubingintheBayPortElizabeth2024,222,A,0,f,R' F R2 F R U2 F R U' R' U',4346122,2,5, U' F' R F' R
2321230,DenverDash2024,222,A,0,f,U' R' U' F' R U' F U2 R U R',4348631,5,5, R U F R' F2
2327324,OlsztynOpen2024,222,A,1,1,R' F R U F R2 F' R' U' R' F,4359483,2,5, F' R F' U2 R
2336294,TheLastGameEC2024,222,A,0,1,R U' R2 F U2 R U2 R U' F' U2,4378662,3,5, U F' U F2 U2
2339811,BangaloreCubeOpen2024,222,H,1,d,U R' F R2 U2 R2 F' U2 R2 U' R',4384925,2,5, R U' F2 R U'
2339831,BangaloreCubeOpen2024,222,K,1,d,R' F R' U' R U R' U F R U',4384945,1,5, R U2 F2 U F'
2341616,OC2024,222,A,1,f,U R' U2 R U F U' F U2 R2 U',4388191,2,5, U2 R' U' F R
2342942,PenangCubeMasters2024,222,E,0,1,R U' F' R2 U' R U' R' F U' R2,4391722,1,5, F' R2 U2 R F
2344193,ParthenopeWinterOpen2024,222,C,0,1,R' U' F' U' R' U' F R U' R' F,4394307,5,5, F' R U2 F R2
2344472,LigaSLPJornadaNegro2024,222,A,0,f,U2 R U' R2 F' R2 U2 R' U R U',4394586,2,5, U2 R2 F R U'
2346690,Chaeaeswuerfel2024,222,A,0,f,U F U' R2 U' R' U' R' U2 R U2,4398057,5,5, U' R U2 F' U'
2347867,HannukubingIsrael2024,222,D,0,2,U R U2 R' U' R' F R U R U',4399780,5,5, U R' F2 U' F'
